text_tok	label	rus_entity	textID
mask = сентябрь заканчивается , до сих пор никаких материалов в том виде , в котором мы их просили , мы от украинской стороны не получили , - сообщил чиновник .	-1	mask	2871
mask = производство пэт-упаковки глубоко интегрировано в другие отрасли народного хозяйства , а ее сокращение приведет к падению потребления в смежных сферах деятельности , - согласен д . петров .	-1	mask	2872
mask = в итоге акции nokia ожидаемо упали на 16 сразу после анонса , - напомнил он .	-1	mask	2873
mask = мы продолжим наши акции протеста до тех пор , пока парламент окончательно не откажется от закона виталия журавского о клевете , - говорится в сообщении организаторов митинга .	-1	mask	2874
mask = их королевское высочество были огорчены , узнав о фотографиях , - сообщил на условиях анонимности источник из окружения уильяма и кейт .	-1	mask	2875
mask = поскольку байкеры настаивают на своей идее , мы предложили им провести эксперимент на озерной улице . постараемся организовать его в ближайший месяц-полтора , до окончания мотосезона , чтобы граждане убедились , что мотоцикл и автобус в полосе не умещаются , и это совсем небезопасно , - заключил ликсутов .	-1	mask	2876
mask = инициатива правильная , но совершенно беспомощная , сколько раз я сам , даже будучи депутатом , направлял подобные жалобы и запросы и получал самые смешные ответы . доказать , что инспекторы устраивают именно засаду , чрезвычайно сложно , даже невозможно практически , - комментирует ситуацию председатель движения автомобилистов россии виктор похмелкин .	-1	mask	2877
mask = в этом году автомобилисты сбили 554 пешехода , из них 93 - на пешеходных переходах . но к каждому такому переходу полицейский наряд для контроля не приставишь , поэтому пришлось просить о помощи внештатных сотрудников . такая акция проводится у нас впервые , - рассказала сотрудник пресс-службы городской гибдд виктория шабанова .	-1	mask	2878
mask = и то , что человек рассказывает и не может сдержать слез , это укор действующей власти . не может быть общество спокойно , когда пенсионеры не сводят концы с концами , когда не хватает на самое необходимое на продукты питания , одежду когда не могут купить себе лекарства или оплатить себе жилищно-коммунальные услуги . эти проблемы должны волновать , в первую очередь , власть , - заявил оратор .	-1	mask	2879
mask = он ( полицейский ) заявил ему ( данилевскому ) , что если он , ботаникъ , не даст признательных показаний , то будет посажен на ножку стула , а затем препровожден в камеру , где сокамерники используют его по кругуъ , - заявил ахметсафин .	-1	mask	2880
mask = я боялся , ведь вокруг были полицейские , а к такому вниманию журналистов по моему делу я не был готов , и я был просто в шоке , - процитировал слова своего подзащитного адвокат .	-1	mask	2881
mask = мировая практика показывает , что во многих зарубежных странах работники из-за большой нагрузки переживают стресс , есть эффективный способ устранения этого состояния , он популярен в японии . в настоящее время по разным причинам и в 2008 году из-за кризиса в вильнюсской мэрии сократили штат сотрудников , однако нагрузка не уменьшилась , поэтому работники мэрии часто переживают стресс . предлагаю в гаражном подвале оборудовать комнату гнева , - сказано в предложении барейкиса .	-1	mask	2882
mask = мы не готовы играть в такую игру , где игрокам одной команды позволяется удалять с поля игроков другой команды . это абсолютно не равный поединок , участие в котором на равных становится категорически невозможным , как становится невозможным весь законотворческий процесс . наплевав на болельщиков -избирателей , судьи всячески способствуют тому , чтобы на поле творилось невообразимое , - говорит депутат от справедливой россии олег нилов .	-1	mask	2883
mask = сша своей агрессивной политикой по отношению к исламскому миру выпустили джина из бутылки , открыв тюрьму радикальных группировок в той же ливии и поощряя гражданскую войну в сирии . однако есть впечатление , что они не управляют ситуацией . что до фильма то это очередная антиисламская акция продукт американской фобии , - говорит профессор академии проблем безопасности обороны и правопорядка , исламовед семен багдасаров .	-1	mask	2884
mask = фильм здесь абсолютно ни при чем . это только повод . просто дикие , патриархальные народы , которые ограничены в своей ненависти и изливают ее лишь на дипмиссии ведущих стран , к примеру , сша . война цивилизаций продолжается , и будет идти дальше , - считает эксперт .	-1	mask	2885
mask = вне зависимости от сегодняшнего приговора главное , на мой взгляд , состоит в том , что если бы не своевременное вмешательство и жесткая реакция следственного комитета , то уверяю вас , через пару-тройку лет , ну , может быть лет , через пять все бородинское поле было бы закатано в асфальт дорог и стоянок . а вместо памятников героям бородино выросли бы уродливые коттеджи как символ безвкусия нуворишей , жадности и коррумпированности чиновников , подобных , - заявил маркин .	-1	mask	2886
mask = кстати , могу сказать , что помимо перевода под застройку земель заповедника склюева мошенническим путем завладела и другими землями бородинского поселения . ей вменяется незаконное оформление четырех участков на своих родственников и местных жителей путем изготовления подложных документов , - заявил представитель ведомства .	-1	mask	2887
mask = алена артеменкова 10 сентября в 08.00 часов ушла из дома по улице ракитная в школу и до настоящего времени ее местонахождение не известно , - говорится на сайте ведомства в понедельник .	-1	mask	2888
mask = мы требуем от правительства , чтобы оно предприняло практические шаги . закрыло бы американское посольство , разорвало отношения с сша и выразило бы протест по дипломатическим каналам ! , - объясняет позицию протестующих один из участников митинга саадат раза такви .	-1	mask	2889
mask = мы собрались сегодня здесь , чтобы почтить память не только георгия гонгадзе , который исчез 12 лет назад , но и для того , чтобы вспомнить всех журналистов , которые погибли или пропали без вести за годы независимости украины , - сказал один из участников акции дмитрий пилипец .	-1	mask	2890
mask = надо глубже смотреть , то есть надо предотвращать , чем потом бороться . детей некуда водить на футбол , волейбол . если и вводить эти налоги , то нужно направить эти деньги на развитие спорта . вообще , я считаю , введение любого налога приводит к появлению контрафакта . надо понять , насколько нужны эти дополнительные налоги , целесообразно ли их введение , - говорит президент ассоциации .	-1	mask	2891
mask = лучше было бы не доводить дело до разбирательств в рамках вто и не дискредитировать нашу страну в этой организации , - сказал он , напомнив , что запрет пэт-упаковки алкоголя в россии может привести к большим международным штрафам , которые ударят по карманам наших налогоплательщиков .	-1	mask	2892
mask = в ходе проверки установлено , что мужчина ( александр становкин ) ранее исполнял обязанности главы мариинского городского поселения , затем перенес серьезное заболевание . по предварительным данным , он уже пытался предпринять попытки суицида в связи с тяжелым состоянием здоровья , - говорится в сообщении .	-1	mask	2893
mask = когда протесты против мер экономии идут по всей европе , это беспокоит рынок в целом , и инвесторы осторожнее подходят к длинным позициям в евро , - заявил управляющий директор rochford capital томас эверилл .	-1	mask	2894
mask = угрожая физической расправой сотрудникам банковского офиса , нападавшие надели на них наручники , отобрали ключи от денежного хранилища , забрали деньги . сумма похищенного устанавливается , - сказал собеседник агентства .	-1	mask	2895
mask = несмотря на то , что iphone 5 , как и iphone 4 s не выглядит инновационным , логика в последние годы в отношении продукции apple мало действует , у бренда слишком большой запас прочности и инерционного хода , - заявил турубар .	-1	mask	2896
mask = действиям 31-летней женщины , причинившей вред здоровью ребенка , также будет дана юридическая оценка , - добавила собеседница агентства .	-1	mask	2897
mask = водитель доджа сначала предложил проехаться мотоциклисту , тот отказался , так как трасса была холодная . и тогда сергей чекашкин и ярослав сорокин , который сидел на пассажирском сиденье , решили соревноваться с феррари . за ними поехала еще одна машина , но при скорости 250 км ч не смогла их даже догнать . перед самым финишем сергей сбросил на пониженную передачу , потерял управление , машина врезалась в отбойник , ее начало крутить , и она опять врезалась , но не переворачивалась . к слову , ярослав ехал с видеокамерой , значит , где-то есть запись дтп , - рассказал очевидец , передает тсн .	-1	mask	2898
mask = они ставят в мэрию и администрацию своих родственников . в результате реформа , дающая независимость органам местного самоуправления , не приносит пользы местным жителям , - сказал текебаев .	-1	mask	2899
mask = на сегодняшний день 6 млн украинцев работает за границей . потому что они не видят света в конце тоннеля , потому что они не могут себя реализовать . они работают на другие государства . 70 молодых людей мечтают уехать из страны , - отметил он .	-1	mask	2900
mask = почему иран все еще не обладает ядерным оружием ? он боится . и этому способствовали международные усилия под руководством америки и при участии европы , - заявил министр в кнессете ( парламенте ) израиля .	-1	mask	2901
mask = мы обеспокоены тем , что иран препятствует выполнению функций магатэ , проводя зачистку объекта , который магатэ считает заслуживающим внимания , - добавил представитель сша .	-1	mask	2902
mask = иран принимает меры , чтобы уничтожить доказательства проведения в прошлом ядерных испытаний на объекте в парчине , - заявил вуд .	-1	mask	2903
mask = мы и делегация китая выступили против подобных подходов , которые явно имеют односторонний уклон в принудительную сторону и не учитывают необходимость создания условий для возобновления переговоров , - сказал российский министр .	-1	mask	2904
mask = я , естественно , направил ноту в мид бельгии , в которой обратил внимание , что это , во-первых , создает ненормальную обстановку перед дипломатической миссией , а во-вторых , оскорбляет общественную мораль . ответа я пока не получил . посмотрим , - цитирует интерфакс заявление чижова .	-1	mask	2905
mask = очевидно , все это повлечет немалые риски для рассудка , - говорит андрей мирошниченко .	-1	mask	2906
mask = сегодня ( в понедельник ) на территории округа действуют 24 лесных пожара на площади 814 гектаров . пожары действуют в республике бурятия - четыре на площади 8 гектаров , забайкальском крае - четыре на площади 101 гектар и красноярском крае - 16 на площади 705 гектаров , - говорится в сообщении .	-1	mask	2907
mask = если в россии появится такой технический барьер , то для вто это будет означать , что россия не соблюдает добровольно взятого на себя обязательства действовать в соответствии с положениями о международной торговле . запрет напрямую нарушит интересы импортеров товаров , поставляющихся на территорию россии , - сообщил м . воробьев .	-1	mask	2908
mask = мы на протяжении многих , многих часов не могли найти посла стивенса . позднее некоторые ливийские источники нам сообщили , что , насколько они понимают , он был доставлен в больницу в бенгази . мы не могли это подтвердить , хотя на этот счет была масса публикаций в прессе . его тело нам передали позднее в аэропорту бенгази во время эвакуации остальных сотрудников . таким образом , мы не располагаем однозначной информацией о том , когда именно он скончался и каковы были точные причины смерти . догадываюсь , что это выяснится во время расследования , которое с нашей помощью проводят сейчас ливийцы , - сказала нуланд .	-1	mask	2909
mask = либо средств у турфирмы на счете нет , либо имущества . фактически потребители тратят много сил и времени на исполнение судебных решений , - сказал аншаков .	-1	mask	2910
mask = понятно , что право на проведение выборов есть только у центральной избирательной комиссии грузии . а эта акция будет интересной для общества , так как укажет , сколько человек в россии власти грузии оставили без права голоса , - сказал он корреспонденту кавказского узла .	-1	mask	2911
mask = мы будем выступать за то , чтобы вернуть в уголовный кодекс статью об ответственности за оскорбление чувств верующих . сегодня у нас есть статья за вандализм , которая работает специфически , а вторая часть статьи , которая предусматривает тюремное заключение , не работает совсем . поэтому на следующей неделе , наверное , внесем этот проект закона , - отметил парламентарий сергей попов ( ер ) .	-1	mask	2912
mask = придти на митинг и разойтись - людям надоедает . у них возникает ощущение , что все бессмысленно , - заключил он .	-1	mask	2913
mask = здесь можно назвать ряд негативных факторов , таких как сложная миграционная ситуация , социальная контрастность населения , множественность стратегий социального поведения в условиях столичного мегаполиса , - рассказал глава департамента .	-1	mask	2914
mask = на протяжении текущего года администрацией менской колонии неоднократно фиксировались случаи сбоев в работе установленных в учреждении таксофонов для осужденных 14 сентября в учреждение прибыли специалисты местного отделения укртелекома , которые осуществили технический осмотр как телефонных аппаратов , так и имеющейся кабельной сети . по результатам обследования была установлена причина перебоев в работе таксофонов - устарелость кабеля , который требует замены , - рассказали в ведомстве .	-1	mask	2915
mask = я прошу демократический мир поддержать позицию тех политиков , которые призывают мир не обманывать себя , не ждать от украинской власти честного проведения парламентских выборов . эти выборы сфальсифицированы еще до их начала ! надо немедленно , до выборов ломать позвоночник диктатуре в украине , пока сфальсифицированные выборы не дали ей безграничный контроль ! завтра , после парламентских выборов , будет слишком поздно ! еще раз повторяю : будет слишком поздно , - подчеркнула она .	-1	mask	2916
mask = даже путин для нашего народа большой либерал и демократ , они бы хотели пожестче . порки , дыба , четвертование , голову отрубать на красной площади , а если еще и пиво бесплатно наливать при этом , за такого царя много проголосуют , - уверен oleg evdokimov . некоторые блогеры предпочитают иронизировать .	-1	mask	2917
mask = еще можно раздевать догола , обмазывать смолой и обвалять в перьях . потом сажать в клетку и возить по городу с трансляцией по тв , - пишет ignachio .	-1	mask	2918
mask = янукович не проводит реформы он занимается грабежом , коррупцией и рэкетом . вы , мировые лидеры , не должны ободрять диктатора в то время , когда все понимают , что он делает все , чтобы укрепить свою диктатуру . слова имеют значение , но слишком щедрые и нечеткие слова , если они применяются к януковичу , это опасная и недальновидная политика , которая заведет украину в тупик , - сказала она .	-1	mask	2919
mask = мы каждый день слышим от януковича , что в украине проводятся реформы . но это только слова , а не действия . сами его реформы напоминают противопехотные мины , замаскированные под детские игрушки . они на первый взгляд симпатичные и привлекательные , но на самом деле нашпигованы атрибутами , укрепляющими его диктатуру . это не реформы - это хорошо продуманный процесс узурпации власти и сохранения ее всеми , в том числе насильственными средствами , - говорится в обращении экс-премьер-министра юлии тимошенко к парламентам и лидерам государств , текст которого опубликован в zn . ua .	-1	mask	2920
mask = что касается самого фильма , то здесь явно присутствует инспирированная раскрутка . подобного рода низкокачественные , бездарные и оскорбительные фильмы - не что иное , как элементы низовой культуры конфликта , - считает елена .	-1	mask	2921
mask = года 2 назад выхода этого фильма никто бы и не заметил , - сказала елена галкина .	-1	mask	2922
mask = тренер постоянно издевался над ним с 2010 года . спортсмен занимал первое место в мировом рейтинге , но часто оставался без медалей из-за травм , нанесенных наставником , - заявил представитель спортсмена .	-1	mask	2923
mask = около мск загорелся склад общей площадью более 4 тыс кв метров . здание полностью охвачено огнем , произошло обрушение крыши , - уточнил собеседник агентства .	-1	mask	2924
mask = по версии следствия , обвиняемый ночью 19 июня распивал пиво в подъезде жилого дома , расположенного в южном округе хабаровска . затем у него случился эпилептический приступ , во время которого он упал и сильно ударился головой о пол . от боли мужчина стал громко кричать . на его крики вышла жительница квартиры на втором этаже и стала в грубой форме делать ему замечания , - говорится в сообщении .	-1	mask	2925
mask = к лицам , которые уже нарушили закон , нелегально проникнув в страну , и посмели еще раз совершить незаконные деяния , немыслимо применять такую же уголовную ответственность , как к греческим гражданам или законным мигрантам , - говорится в заявлении правительства .	-1	mask	2926
mask = все машины стояли на светофоре , а этот mercedes вообще неожиданно вылетел . скорость была высокая , удар был очень сильный - ребенка подбросило метра на два . водитель , мужчина средних лет с бородой , выбежал из машины , схватившись за голову . мимо пробегали пешеходы , даже не останавливаясь , - цитирует рассказ очевидца аиф украина .	-1	mask	2927
mask = это полная чушь . пускай митрофанов объявит себя императором антарктиды , эффект будет одинаковым , - сказал миронов .	-1	mask	2928
mask = специалисты pemex исследуют причины случившегося , оценят ущерб для предприятия , - написано в официальном микроблоге компании .	-1	mask	2929
mask = зато когда дело коснулось приближенного руководству эсеров ( геннадия ) гудкова , который нарушил закон , в ход пошли все средства , - добавил неверов .	-1	mask	2930
mask = в борьбе с узурпаторами свободы необходимо перейти к новому политическому подходу , похожему на борьбу с терроризмом : никаких переговоров с политическими террористами , никаких уступок или выкупов - только политическая ликвидация общими внутренними и внешними усилиями и немедленное освобождение заложников , которыми являются целые народы , - добавила тимошенко .	-1	mask	2931
mask = объявить дисциплинарное взыскание в виде выговора министру образования и науки дмитрию ливанову , министру регионального развития олегу говоруну , министру труда и социальной защиты максиму топилину , - говорится в тексте указа .	-1	mask	2932
mask = вчера президент поручил премьеру разобраться и представить свои предложения . сегодня по представлению медведева был подписан указ об объявлении выговоров главам соответствующих ведомств , - сказал песков .	-1	mask	2933
mask = я не буду делать это самостоятельно , имея в виду прямую подчиненность . но обращу внимание председателя правительства о необходимости объявить выговор министру регионального развития и министру труда . ничего личного , - заявил он .	-1	mask	2934
mask = представленный проект бюджета ставит под угрозу исполнение целого ряда указов президента рф , в частности , не позволяет обеспечить установленного уровня роста оплаты труда работникам социально-культурных отраслей - образования , здравоохранения , науки и культуры . кроме того , в проекте существенно сокращается поддержка регионов , что делает невозможным решение проблем регионального развития , - отмечалось в письме президенту .	-1	mask	2935
mask = белорусская сторона решительно осуждает установку монумента преступникам , воевавшим на стороне нацистской германии , и расценивает данный акт как прямое надругательство над памятью погибших , а также как посягательство на общеевропейские исторические ценности , - сказано в заявлении начальника управления информации - пресс-секретаря мид белоруссии андрея савиных , распространенном сегодня .	-1	mask	2936
mask = на их руках кровь белорусских партизан и мирных белорусских жителей , - подчеркнуто в заявлении .	-1	mask	2937
mask = церемония открытия монумента с участием несовершеннолетних школьников является кощунством . это беспринципная пропаганда современных форм расизма и неонацизма среди подрастающего поколения , - говорится в документе .	-1	mask	2938
mask = американцы сворачивают из-за невозможности работать в нашей стране . но они не жертва . это мы жертва - я имею в виду не только тех , кто получал гранты , но и наше население , которое на эти гранты получало полезные услуги - бесплатные юридические приемные , образовательные программы и так далее , - сказала интерфаксу глава московской хельсинкской группы людмила алексеева . глава движения за права человека лев пономарев , в свою очередь , заявил , что обеспокоен судьбой других иностранных фондов , которые , по его словам , тоже могут быть изгнаны из россии .	-1	mask	2939
mask = главный вопрос сегодня состоит в том , где была прокуратура все это время , что такая большая группа людей столько месяцев безнаказанно избивала и унижала людей . это полнейшие маньяки , иначе их действия объяснить невозможно , - заявил михаил саакашвили и констатировал , что в пенитенциарной системе грузии произошел системный крах .	-1	mask	2940
mask = на сегодняшний день , если бы аршавин хотел играть , он бы перешел в другой клуб . но андрей проявил пассивность в этом вопросе , оставшись в команде , где у него вряд ли будет игровое время . пока вектор карьеры аршавина склоняется к закату . в финансовом плане он не проиграл , но если он еще хотел о себе заявить , следовало сменить клуб . дальнейшее нахождение аршавина в арсенале не способствует успешному продолжению его карьеры . это шаг назад . зимой будет сложнее найти новый клуб , потому что он может остаться без игровой практики на эти полгода , - приводит слова булатова советский спорт .	-1	mask	2941
mask = я знаю , что все это - война компроматов , это часть политики , я знаю , что тут крутятся большие деньги и все это было подготовлено , но ты должен найти слабые точки , чтобы впредь не позволять маньякам брать ситуацию под свой контроль , - подчеркнул президент .	-1	mask	2942
mask = у меня впечатление , что я попал в 37-й год . я за плюрализм , я за демократию , я против цензуры , но я за ответственную журналистику , а не за такую когда берут деньги и готовы на что угодно написать клевету . если за незаконное хранение оружия предусмотрена ответственность , то за слово , которое может довести до инсульта инфаркта тоже должна быть ответственность . я закон не буду снимать , - сказал политик .	-1	mask	2943
mask = не думаю , что здесь вопрос только в денисове . вот все ругали бразильцев в цска , в донецком шахтере , в спартаке , которые собираются в группировки и диктуют свои условия . сколько говорили о том , что бразильцев в команде должно быть не больше двух-трех ? но здесь та же ситуация , только с россиянами . что в зените , что в сборной россии есть четкая группировка , если не сказать шайка , которая думает , что может делать все , что угодно . именно поэтому сейчас пишут , что в дубль отправится не только денисов , что , скорее всего , правда , - резюмировал прудиус .	-1	mask	2944
mask = сообщение о возгорании на 3-м этаже 4-го блока шестиэтажного здания поступило в мск . блок сейчас не эксплуатируется : в нем идут ремонтные работы , - уточнил представитель пресс-службы мчс по татарстану .	-1	mask	2945
mask = ситуация , по крайней мере , как ее преподносят , является абсурдной , если причина отказа денисова играть на самом деле в зарплате халка . в 90-е годы ни в одной команде , в которой я играл , не могло такого произойти , а тем более в киеве ( в киевском динамо ) . да , мы знали кто сколько примерно из партнеров зарабатывает , и что ? каждый футболист сам подписывает контракт , его никто не заставляет это делать под дулом пистолета . я никогда не смотрел товарищам по команде в кошелек . даже не думал этим заниматься , отрабатывал свой контракт . получается , что подпись под контрактом ничего не значит ? так давайте , все , несмотря на соглашения , будут отказываться выходить на поле . что же тогда будет с анжи , в котором этоо получает огромные деньги ? почему там никто не бунтует ? , - заявил в телефонном разговоре с корреспондентом агентства р-спорт прудиус .	-1	mask	2946
mask = что касается демократии по-мироновски , мы прекрасно видели в свое время на примере того же алексея митрофанова и четырех его коллег , которых отстранили от работы во фракции справедливая россия по сути за наличие собственной позиции , - заметил представитель единой россии .	-1	mask	2947
mask = мы не уверены , что можно даже созвать конференцию в тех условиях , которые сейчас существуют в сирии , - сказала дипломат на брифинге в ответ на просьбу прокомментировать российское предложение о проведении в дамаске конференции с участием различных слоев сирийской оппозиции .	-1	mask	2948
mask = если бы не евросоюз , некоторые из этих стран уже были бы банкротами , - подчеркнул он .	-1	mask	2949
mask = третий матч подряд проигрываем не в основное время . конечно , хотелось бы выиграть все эти три матча , но где-то недорабатываем . сегодня до буллитов дошли , но и на буллитах ничего не получилось . будем стараться , работать . не совсем удачно сыграли в большинстве . конечно , всегда хочется забивать , были моменты - четыре минуты большинства , но не забили , - цитирует наставника пресс-служба северстали .	-1	mask	2950
mask = я в ужасе . там не было ни слова о религии , а тем более - о мухаммеде и мусульманах . в сценарии , который назывался воин пустыни , главный персонаж указывался как господин джордж . все остальное добавили при переозвучивании и монтаже , - заявила снявшаяся в эпизодической роли синди ли гарсия , единственная , кто осмелился нарушить обет молчания .	-1	mask	2951
mask = сегодня это незаконная торговля , потому что не является товаром для продажи . если бы он продавался в магазине , я бы пошел и запретил , но когда он продается через интернет , и когда ты не найдешь продавца , то это уже надо идти с милицией . это криминал , - цитирует слова главного санитарного врача интерфакс .	-1	mask	2952
