text	label	rus_entity	text_tok	textID
Компания «МегаФон» ввела в эксплуатацию новые базовые станции в Махачкале	1	мегафон	компания мегафон ввела в эксплуатацию новые базовые станции в махачкале	8977
@MegaFonUral @MegaFonUralhelp а когда вот это вот http://t.co/59webc1Xqp снижение произойдёт? В описании опции всё ещё 350 руб./мес стоит	-1	мегафон	мегафон мегафон а когда вот это вот снижение произойд т ? в описании опции вс ещ 350 руб . мес стоит	8978
мтс 975 детальная инструкция http://t.co/oEQLyPpKQs #детальная #мтс	0	мтс	мтс 975 детальная инструкция мтс	8979
кстати, спасибо мегафону за то что не разорил меня в роуменге))	1	мегафон	кстати , спасибо мегафон за то что не разорил меня в роуменге ) )	8980
Ozon может открыть пункты выдачи товаров в салонах МТС: В пресс-службе МТС от комментариев отказались.... http://t.co/hatlo9LPiv #статьи	0	мтс	ozon может открыть пункты выдачи товаров в салонах мтс : в пресс-службе мтс от комментариев отказались ....	8981
Ozon может открыть пункты выдачи товаров в салонах МТС http://t.co/TwPYbol72R #tech #russia	0	мтс	ozon может открыть пункты выдачи товаров в салонах мтс	8982
"Вслед за ""МегаФоном"" новый приют для своих денег нашли ""Норникель"" и ""Новатек"""	0	мегафон	вслед за мегафон новый приют для своих денег нашли норникель и новатек	8983
Водный интерактив против СПАМа от Билайн http://t.co/MKBywc2UU9	-1	билайн	водный интерактив против спама от билайн	8984
#компьютеры Ozon может открыть пункты выдачи товаров в салонах МТС #читаю #ru_ff	0	мтс	ozon может открыть пункты выдачи товаров в салонах мтс	8985
@MegaFonUralhelp добрый день, как запретить автоматически активировать обещанный платеж?	0	мегафон	мегафон добрый день , как запретить автоматически активировать обещанный платеж ?	8986
"Вслед за ""МегаФоном"" новый приют для своих денег нашли ""Норникель"" и ""Новатек""

http://t.co/X7KUrPkj2K"	0	мегафон	вслед за мегафон новый приют для своих денег нашли норникель и новатек	8987
«МегаФон» расширяет сеть фирменных салонов в Свердловской области	1	мегафон	мегафон расширяет сеть фирменных салонов в свердловской области	8988
@Beeline_RUS теперь спам шлют с обычных номеров (((	-1	билайн	билайн теперь спам шлют с обычных номеров ( ( (	8989
Друзья, у кого-нибудь ловит 4G Мегафон в Москве и области	-1	мегафон	друзья , у кого-нибудь ловит 4 g мегафон в москве и области	8990
Друзья, у кого Ростелеком? У вас тоже не все сайты открывает #RT	-1	ростелеком	друзья , у кого ростелеком ? у вас тоже не все сайты открывает	8991
Финансовые показатели МегаФон за 2 квартал 2014 г. http://t.co/UqAo6X8pdL	0	мегафон	финансовые показатели мегафон за 2 квартал 2014 г .	8992
"Tele2 открывает новый салон связи в Златоусте #Челябинск
http://t.co/ydlJpjabnk http://t.co/YiY5RG2wEq"	1	теледва	теледва открывает новый салон связи в златоусте	8993
Узбекистан и МТС подписали мировое соглашение: 49,99% получит государство - Мировое соглашение предусматривает ... http://t.co/XHMVcyqATD	1	мтс	узбекистан и мтс подписали мировое соглашение : 49,99 получит государство - мировое соглашение предусматривает ...	8994
@Andrey_Wild =&gt;на pomogite@beeline.ru?Если да,укажите,пож-та,Ваш e-mail,проверим статус рассмотрения Вашего обращения.#билайн	0	билайн	на билайн . ru ? если да , укажите , пож-та , ваш e-mail , проверим статус рассмотрения вашего билайн	8995
@megafonru Регион Москва. Затруднения вчера наблюдались весь вечер в районе МКАД от Волоколамского шоссе до Шоссе Энтузиастов	-1	мегафон	мегафон регион москва . затруднения вчера наблюдались весь вечер в районе мкад от волоколамского шоссе до шоссе энтузиастов	8996
@olesya_lapteva но как можно догадаться, учитывая что это мтс - смс не было, надеюсь, за 5 дней они успели поменять 10 цифр в базе.	-1	мтс	но как можно догадаться , учитывая что это мтс - смс не было , надеюсь , за 5 дней они успели поменять 10 цифр в базе .	8997
«Ростелеком» начал создавать систему для интернет-трансляции выборов	0	ростелеком	ростелеком начал создавать систему для интернет-трансляции выборов	8998
@Zimarin, ситуация сохраняется при установке SIM в другое устройство? Если да, пожалуйста, укажите № МТС, ФИО владельца, конт.№. ^КН #МТС	0	мтс	ситуация сохраняется при установке sim в другое устройство ? если да , пожалуйста , укажите мтс , фио владельца , конт . . кн мтс	8999
@ru_mts Доброе утро, вы можете следовать за мной? У меня есть вопрос, и я хочу, чтобы проконсультироваться по ДМ	0	мтс	мтс доброе утро , вы можете следовать за мной ? у меня есть вопрос , и я хочу , чтобы проконсультироваться по дм	9000
RT @terrazonder: @Sergei291974 @YevhenS Х.з. гупает где-то там.МТС лежит,связи нет ни с Первомайском ни с Теплогорском.	-1	мтс	х . з . гупает где-то мтс лежит , связи нет ни с первомайском ни с теплогорском .	9001
"""Билайн"" скрестил 4G-частоты и увеличил скорость до 112 Мбит/с http://t.co/aUQyTgrEFJ"	1	билайн	билайн скрестил 4 g-частоты и увеличил скорость до 112 мбит с	9002
RT @rt_saratov: #ДомашнийИнтернет и #ИнтерактивноеТВ от #Ростелеком по оптике есть в 45 тыс. домохозяйствах Саратовской области. http://t.c…	0	ростелеком	и от ростелеком по оптике есть в 45 тыс . домохозяйствах саратовской области .	9003
"""Билайн"" скрестил 4G-частоты и увеличил скорость до 112 Мбит/с"	1	билайн	билайн скрестил 4 g-частоты и увеличил скорость до 112 мбит с	9004
«Билайн» ТВ представляет специальную подписку «AMEDIA Premium HD» ОАО &amp;quot;ВымпелКом&amp;quot; (бренд &amp;quot;Билайн&amp;quot;) открывает	0	билайн	билайн тв представляет специальную подписку amedia premium hd оао билайн ( бренд билайн ) открывает	9005
RT @an_rudik: Билайн, ты долбаеб? Зачем ты мне подключил безлимитный мобильный интернет? Я не просила.	-1	билайн	билайн , ты долбаеб ? зачем ты мне подключил безлимитный мобильный интернет ? я не просила .	9006
@ru_mts Наянов Олег Алексеевич +79176389635 31.07.2014 Сомневаюсь, что сможете мне помочь. Просто огорчает, что абонент может так попасть.	-1	мтс	мтс наянов олег алексеевич 79176389635 31.07.2014 сомневаюсь , что сможете мне помочь . просто огорчает , что абонент может так попасть .	9007
"""Билайн"" скрестил 4G-частоты и увеличил скорость до 112 Мбит/с http://t.co/TqyW2nOhO4"	1	билайн	билайн скрестил 4 g-частоты и увеличил скорость до 112 мбит с	9008
"@EmmaRayDouglas оо у миня мтс,
я кстати тожи хочу подключить. а в чем там проблема? :с"	0	мтс	оо у миня мтс , я кстати тожи хочу подключить . а в чем там проблема ? : с	9009
Бесплатное общение с абонентами МТС и звонки абонентам других сетей всего 0,75 копеек http://t.co/Q38kufW1tN	0	мтс	бесплатное общение с абонентами мтс и звонки абонентам других сетей всего 0,75 копеек	9010
Если что, никакого специального DPI-железа Ростелеком не использовал и не использует. https://t.co/M8tCneLLLU	0	ростелеком	если что , никакого специального dpi-железа ростелеком не использовал и не использует .	9011
#MegaFonOptima сейчас в наших салонах и интернет-магазине стоит всего 2.490 рублей. Подробнее: http://t.co/eohrU6fpQR http://t.co/DkyOLC8xgj	1	мегафон	мегафон сейчас в наших салонах и интернет-магазине стоит всего 2.490 рублей . подробнее :	9012
#мтс разводит на деньги! Списывает деньги за Турбо-кнопку, а через 5 минут ее отключает :((( http://t.co/r0SXnddOxA	-1	мтс	мтс разводит на деньги ! списывает деньги за турбо-кнопку , а через 5 минут ее отключает :(((	9013
образецприказаопостановкенаучетамтс http://t.co/fjHp6jhcZZ #образецприказаопостановкенаучетамтс	0	мтс	мтс мтс	9014
Компания МТС помирилась с Узбекистаном и вернется на узбекский рынок до конца 2014 года http://t.co/JFX6NifruJ	1	мтс	компания мтс помирилась с узбекистаном и вернется на узбекский рынок до конца 2014 года	9015
@Sad_ICON @ru_mts Дело не  в скоростях, а в частотах. Если сеть в b3 или в b20, то 1533 будет работать, если в b7 - не будет.	0	мтс	мтс дело не в скоростях , а в частотах . если сеть в b 3 или в b 20 , то 1533 будет работать , если в b 7 - не будет .	9016
МТС возвращается в Узбекистан. Конлифкт окончен	1	мтс	мтс возвращается в узбекистан . конлифкт окончен	9017
@oksanashew4 а мне магнитик ростелекома подарили)	0	ростелеком	а мне магнитик ростелеком подарили )	9018
образец заявления в мтс http://t.co/9vYgqvuRRw #в #образец	0	мтс	образец заявления в мтс	9019
маршрутизатора билайн http://t.co/TISVLQP66B Настройка	0	билайн	маршрутизатора билайн настройка	9020
Так вот «МегаФон» на 40% снижает стоимость пакета «Интернет S» - Магнитогорское информационное агентство  #internet #интернет	1	мегафон	так вот мегафон на 40 снижает стоимость пакета интернет s - магнитогорское информационное агентство	9021
У кого-то сегодня вступительные экзамены, у кого-то радость от возвращения МТС... а у нас сегодня День рождения)... http://t.co/WJtJV4yJAv	1	мтс	у кого-то сегодня вступительные экзамены , у кого-то радость от возвращения мтс ... а у нас сегодня день рождения ) ...	9022
LTE inter-band Carrier Аggregation. «Билайн» объединил диапазоны 800 Мгц и 2600 Мгц в комме... http://t.co/Y4hZ0XooPX Воронеж#vrn	0	билайн	lte inter-band carrier а ggregation . билайн объединил диапазоны 800 мгц и 2600 мгц в комме ... воронеж	9023
Мтс сервис ipad http://t.co/XDHwfMLBVc	0	мтс	мтс сервис ipad	9024
#Билайн скрестил 4G-частоты и увеличил скорость до 112 Мбит/с http://t.co/xweYSgT24c с помощью @CNews.ru	1	билайн	билайн скрестил 4 g-частоты и увеличил скорость до 112 мбит с с помощью	9025
http://t.co/UGIFOGH5qA скидка 100 рублей мегафон	1	мегафон	скидка 100 рублей мегафон	9026
Спасибо билайн за компенсацию)))	1	билайн	спасибо билайн за компенсацию ) ) )	9027
Чувствую себя человеком, у которого взяли деньги, но не дали плюшек. @Beeline_RUS Позвоните, пожалуйста, еще раз, 89641887222.	-1	билайн	чувствую себя человеком , у которого взяли деньги , но не дали плюшек . билайн позвоните , пожалуйста , еще раз , 89641887222 .	9028
программу билайн http://t.co/HM5MGtW1FT скачать	0	билайн	программу билайн скачать	9029
Ростелеком предоставил услуги связи новому филиалу Сбербанка в Первомайске	1	ростелеком	ростелеком предоставил услуги связи новому филиалу сбербанк в первомайске	9030
#RT ВНИМАНИЕ! / Друзья, у меня новый номер! Теперь МТС 8-911-329-08-10	0	мтс	внимание ! друзья , у меня новый номер ! теперь мтс 8-911-329-08-10	9031
Филиал в Тюменской и Курганской областях ОАО «Ростелеком» стал телекоммуникационным партнером III молодежного бизне.. http://t.co/IHHeGG2clm	0	ростелеком	филиал в тюменской и курганской областях оао ростелеком стал телекоммуникационным партнером iii молодежного бизне ..	9032
Мегафон и Норникель переводят средства в гонконгский доллар http://t.co/rcDl94oSUj / А что так поздно? Надо было раньше диверсифицировать	0	мегафон	мегафон и норникель переводят средства в гонконгский доллар а что так поздно ? надо было раньше диверсифицировать	9033
Новости / «Билайн» предлагает смартфоны за 490 рублей http://t.co/utSDSR42Rl	0	билайн	новости билайн предлагает смартфоны за 490 рублей	9034
«МегаФон» открыл LTE-роуминг в Монако http://t.co/YhVdywbDQl	1	мегафон	мегафон открыл lte-роуминг в монако	9035
Расширение сети Beeline в Байсуне и Алтынсае http://t.co/xHv7QzS8KL	1	билайн	расширение сети билайн в байсуне и алтынсае	9036
"роутер ростелеком: здравствуйте!) 
можно ли настроить халявный роутер от ростелекома на другой сети?) 
пользов... http://t.co/Ch4VChoSIm"	0	ростелеком	роутер ростелеком : здравствуйте ! ) можно ли настроить халявный роутер от ростелеком на другой сети ? ) пользов ...	9037
#RT МегаФон тарифную опцию для путешествий по России	0	мегафон	мегафон тарифную опцию для путешествий по россии	9038
Бгг ))) // RT @abakan: хм. а #Билайн в Хакасии 4g без блоготуров запускает? совсем сдурели ;)	-1	билайн	бгг ) ) ) хм . а билайн в хакасии 4 g без блоготуров запускает ? совсем сдурели )	9039
Хабаровское УФАС обвинило «Ростелеком» в завышении тарифов для коммерсантов: Антимонопольная служб... http://t.co/inoIN4P7ce #komsomolsk	-1	ростелеком	хабаровское уфас обвинило ростелеком в завышении тарифов для коммерсантов : антимонопольная служб ...	9040
#новости МТС сообщает о связи на востоке Украины #сми	0	мтс	мтс сообщает о связи на востоке украины	9041
"С 23.07.2014 Вы можете приобрести смартфон MegaFon Optima за
1990рублей с НДС*. Цена действительна при выполнении любого из двух условий:"	1	мегафон	с 23.07.2014 вы можете приобрести смартфон мегафон optima за 1990 рублей с ндс . цена действительна при выполнении любого из двух условий :	9042
"Новый раздел на сайте МТС ""Связь на Востоке Украины"" http://t.co/CTpfdmFUFs"	1	мтс	новый раздел на сайте мтс связь на востоке украины	9043
Сотовый оператор МТС запустил в Дзержинске 4G	1	мтс	сотовый оператор мтс запустил в дзержинске 4 g	9044
Рязанские предприниматели выбирают Tele2	1	теледва	рязанские предприниматели выбирают теледва	9045
@Kim__tuk @atodonbass спасибо, но на мтс второй день дозвониться не могу :(	-1	мтс	спасибо , но на мтс второй день дозвониться не могу :(	9046
"""Билайн"" внедрил технологию, позволяющую на одном абонентском устройстве одновременно использовать частоты из двух разных LTE диапазонов. Э"	1	билайн	билайн внедрил технологию , позволяющую на одном абонентском устройстве одновременно использовать частоты из двух разных lte диапазонов . э	9047
МегаФон обеспечил связью участников кругосветного путешествия	1	мегафон	мегафон обеспечил связью участников кругосветного путешествия	9048
"МегаФон - удачного путешествия...
МТС - добро пожаловать домой"	1	мтс	мегафон - удачного путешествия ... мтс - добро пожаловать домой	9049
@jonny_socker Свет есть.  Интернет есть. Связи второй день нет. лайф мтс - покрытия нет вообще, киевстар незнаю. Такие дела.	-1	мтс	свет есть . интернет есть . связи второй день нет . лайф мтс - покрытия нет вообще , киевстар незнаю . такие дела .	9050
"""Билайн"" скрестил 4G-частоты и увеличил скорость до 112 Мбит/с http://t.co/Hf1Nhf66yA"	1	билайн	билайн скрестил 4 g-частоты и увеличил скорость до 112 мбит с	9051
@jan_beame вот так хитро ты обманул ожидания мегафона =)))	1	мегафон	вот так хитро ты обманул ожидания мегафон ) ) )	9052
kroxamyfrid Сотовый оператор МТС запустил в Дзержинске 4G	1	мтс	kroxamyfrid сотовый оператор мтс запустил в дзержинске 4 g	9053
@lanaiero а у мтс?	0	мтс	а у мтс ?	9054
Сотовый оператор МТС запустил в Дзержинске 4G http://t.co/Pv4kmfNbEo	1	мтс	сотовый оператор мтс запустил в дзержинске 4 g	9055
"МегаФон - удачного путешествия...
МТС - добро пожаловать домой"	1	мегафон	мегафон - удачного путешествия ... мтс - добро пожаловать домой	9056
Instagram запустил новое приложение #Apple #Мегафон	0	мегафон	instagram запустил новое приложение мегафон	9057
@megafonru @mp3shin у нас уже год как	0	мегафон	мегафон у нас уже год как	9058
#N «Ростелеком» поддержал празднование 65-летия Приморско-Ахтарска	0	ростелеком	ростелеком поддержал празднование 65-летия приморско-ахтарска	9059
меня брат Билайном назвал, я сначала не понял, а потом догнал,что у меня майкк в черно-желтую полоску хД	0	билайн	меня брат билайн назвал , я сначала не понял , а потом догнал , что у меня майкк в черно-желтую полоску хд	9060
5 лучших панорамных видов Поморья с базовых станций Tele2. Точка обзора: Усть-Шоноша http://t.co/WJm3P4jXwm	0	теледва	5 лучших панорамных видов поморья с базовых станций теледва . точка обзора : усть-шоноша	9061
МТС вернется в Узбекистан после двухлетнего перерыва	1	мтс	мтс вернется в узбекистан после двухлетнего перерыва	9062
«Билайн» скрестил 4G-частоты и увеличил скорость до 112 Мбит/с	1	билайн	билайн скрестил 4 g-частоты и увеличил скорость до 112 мбит с	9063
Мелодия вместо гудка на теле2 загрузить свою мелодию http://t.co/ugFOA9aI7d	0	теледва	мелодия вместо гудка на теледва загрузить свою мелодию	9064
МТС возвращается в Узбекистан. Конфликт окончен.МТС договорилась о возвращении в Узбекистан. Но в обмен компании пришлось поделиться с влас	1	мтс	мтс возвращается в узбекистан . конфликт мтс договорилась о возвращении в узбекистан . но в обмен компании пришлось поделиться с влас	9065
Клиенты «МегаФона» будут получать «Бонус за автоплатеж» до конца&amp;#8230;	1	мегафон	клиенты мегафон будут получать бонус за автоплатеж до конца amp	9066
«Билайн» вновь делает смартфоны доступными http://t.co/P6AA9KjkNY #mobile_review	1	билайн	билайн вновь делает смартфоны доступными	9067
@aldidkovskaya и удивилась, зачем тебе ростовский мегафон	0	мегафон	и удивилась , зачем тебе ростовский мегафон	9068
В Москве появятся уличные экраны с информацией о пробках #Apple #Мегафон	0	мегафон	в москве появятся уличные экраны с информацией о пробках мегафон	9069
Обещанный кредит теле2 омск http://t.co/CuEafXKwXK	0	теледва	обещанный кредит теледва омск	9070
"Контент-провайдеры обязаны согласовывать все новые сервисы с сотовыми операторами, следует из договоров между ними. ""Мегафон"" также запреща"	0	мегафон	контент-провайдеры обязаны согласовывать все новые сервисы с сотовыми операторами , следует из договоров между ними . мегафон также запреща	9071
«Билайн» вновь делает смартфоны доступными	1	билайн	билайн вновь делает смартфоны доступными	9072
«МегаФон» увеличил квартальную выручку #instagood	1	мегафон	мегафон увеличил квартальную выручку	9073
RT @rioCoombes: «МегаФон» подготовился к нагрузкам в новогоднюю ночь	1	мегафон	мегафон подготовился к нагрузкам в новогоднюю ночь	9074
"Пионером стал ""Ростелеком""."	0	ростелеком	пионером стал ростелеком .	9075
ОАО &amp;laquo;Мобильные ТелеСистемы&amp;raquo; (NYSE: MBT), ведущий телекоммуникационный оператор в России и странах СНГ, совместно с комитетом по	0	мтс	оао amp laquo мтс amp raquo ( nyse : mbt ) , ведущий телекоммуникационный оператор в россии и странах снг , совместно с комитетом по	9076
Вологжан приглашают к участию в фотовыставке «Галерея перемен».Tele2 приглашает вологодских профессиональных фотографов и любителей принять	0	теледва	вологжан приглашают к участию в фотовыставке галерея теледва приглашает вологодских профессиональных фотографов и любителей принять	9077
"У меня 2 номера телефона: МТС и Киевстар. Сейчас я чаще всего сижу на Киевстаре.

Leto^^"	-1	мтс	у меня 2 номера телефона : мтс и киевстар . сейчас я чаще всего сижу на киевстаре . leto	9078
@_hikaruru это реклама Ростелеком хд	0	ростелеком	это реклама ростелеком хд	9079
Образец заявления о расторжении договора в Ростелеком http://t.co/H8dGSciIDp	0	ростелеком	образец заявления о расторжении договора в ростелеком	9080
Заказали обратный звонок #мтс. Так он сам не смог дозвониться.Ахахахахахаххахахахахахаха охохохохохохохо. Вот это ирония. Но вопрос не решен	-1	мтс	заказали обратный звонок мтс . так он сам не смог дозвониться . ахахахахахаххахахахахахаха охохохохохохохо . вот это ирония . но вопрос не решен	9081
Качество связи в местах отдыха вологжан улучшилось.Вологда – Tele2 сообщает о проведенных работах по расширению зоны покрытия и развитию се	1	теледва	качество связи в местах отдыха вологжан улучшилось . вологда теледва сообщает о проведенных работах по расширению зоны покрытия и развитию се	9082
СОГАЗ хорош, МТС мог бы уже что-то новенькое сделать. #Аналитика	-1	мтс	согаз хорош , мтс мог бы уже что-то новенькое сделать .	9083
"""Ростелеком"" обеспечил ВГТРК услугой защиты от DDoS-атак"	1	ростелеком	ростелеком обеспечил вгтрк услугой защиты от ddos-атак	9084
"Как МТС, ""Билайн"" и ""Мегафон"" защищают от мобильных мошенников. СЕКРЕТЫ http://t.co/f2OkGZlryE"	1	мтс	как мтс , билайн и мегафон защищают от мобильных мошенников . секреты	9085
@Jasurbek07, рекомендуем следить за новостями. Информация будет размещена на сайте.  ^КН #МТС	0	мтс	рекомендуем следить за новостями . информация будет размещена на сайте . кн мтс	9086
@ru_mts А моральный вред за угрозы будете возмещать во время этого же процесса или надо подавать отдельный иск?	-1	мтс	мтс а моральный вред за угрозы будете возмещать во время этого же процесса или надо подавать отдельный иск ?	9087
RT @eastern_Ukraine: В МТС рассказали, почему на Луганщине проблемы со связью: Специалисты «МТС Украина» делают все возможное для в... http…	0	мтс	в мтс рассказали , почему на луганщине проблемы со связью : специалисты мтс украина делают все возможное для в ... http	9088
Ебать МТС вы охуели бабки втихаря сдирать. Я бля вам покоя не дам пока сука мне 50к не вернете. И еще же и тех поддержка динамит звонки	-1	мтс	ебать мтс вы охуели бабки втихаря сдирать . я бля вам покоя не дам пока сука мне 50 к не вернете . и еще же и тех поддержка динамит звонки	9089
@ru_mts Ах да, где то уже это было ) координаты места, этажность здания, вид стен, наличие окон в помещении, время звонка, продолжительность	0	мтс	мтс ах да , где то уже это было ) координаты места , этажность здания , вид стен , наличие окон в помещении , время звонка , продолжительность	9090
"@ramin4ig, к сожалению, в любом call-центре бывают ""часы пик"", когда очень много клиентов пытаются одновременно дозвониться. ^КН #МТС"	-1	мтс	к сожалению , в любом call-центре бывают часы пик , когда очень много клиентов пытаются одновременно дозвониться . кн мтс	9091
"Как МТС, ""Билайн"" и ""Мегафон"" защищают от мобильных мошенников. СЕКРЕТЫ http://t.co/f2OkGZlryE"	1	мегафон	как мтс , билайн и мегафон защищают от мобильных мошенников . секреты	9092
@ru_mts Ну попробуем: г Ростов-на-Дону улицы Мартовицкого, Плиева, Ольховский номера домов более 30. Отсутствие качественного соединения 3G.	-1	мтс	мтс ну попробуем : г ростов-на-дону улицы мартовицкого , плиева , ольховский номера домов более 30 . отсутствие качественного соединения 3 g .	9093
@DavidVaysman @Nekaleks в МТС мне бесплатно обрезали симку, дошел сервис всё же)))	1	мтс	в мтс мне бесплатно обрезали симку , дошел сервис вс же ) ) )	9094
RT @wylsacom: Идешь ты такой по магазину и тут фигакс. Но не свезло Крейгу, билайнсъ. http://t.co/S2t93wTOfL	-1	билайн	идешь ты такой по магазину и тут фигакс . но не свезло крейгу , билайн .	9095
"@tezavr, опция ""МТС-Новости"" доступна на SIM-карте с момента первой регистрации в сети МТС. Способ отключения указан выше. ^КН #МТС"	0	мтс	опция мтс -новости доступна на sim-карте с момента первой регистрации в сети мтс . способ отключения указан выше . кн мтс	9096
RT @pressa71: Лучше один раз увидеть: «Билайн» делает мобильный видео-контент еще доступней #Тула #Туляк #Туларулит http://t.co/xudPGJ3gd3	1	билайн	лучше один раз увидеть : билайн делает мобильный видео-контент еще доступней	9097
RT @pressa71: «Билайн» превысило отметку в 10 миллионов #Тула #Туляк #Туларулит http://t.co/Iek5g2lGSX	1	билайн	билайн превысило отметку в 10 миллионов	9098
"Как МТС, ""Билайн"" и ""Мегафон"" защищают от мобильных мошенников. СЕКРЕТЫ http://t.co/f2OkGZlryE"	1	билайн	как мтс , билайн и мегафон защищают от мобильных мошенников . секреты	9099
"Raiffeisenbank понизил рейтинг GDR Мегафона до ""держать"" и оценку на 6%"	-1	мегафон	райффайзенбанк понизил рейтинг gdr мегафон до держать и оценку на 6	9100
RT @Beeline_RUS: Когда интернета под рукой нет, эти номера придут на помощь. Сохраните себе подсказку! http://t.co/ddki7pab0J	0	билайн	билайн : когда интернета под рукой нет , эти номера придут на помощь . сохраните себе подсказку !	9101
@fp777 Здравствуйте. Если у Вас возникнут вопросы, Вы сможете получить инфо, отправив sms на номер 0500 или по e-mail nw-service@megafon.ru	0	мегафон	здравствуйте . если у вас возникнут вопросы , вы сможете получить инфо , отправив sms на номер 0500 или по e-mail мегафон . ru	9102
Финансовые результаты «МегаФона» соответствуют прогнозам компании http://t.co/DucNCcIY1F #tech #russia	1	мегафон	финансовые результаты мегафон соответствуют прогнозам компании	9103
@megafonru деньги на счет зачислились, но не снялись, соответственно, пакет так и не подключился	-1	мегафон	мегафон деньги на счет зачислились , но не снялись , соответственно , пакет так и не подключился	9104
Tele2 проверила вологжан на честность.Вологда – Tele2 подводит итоги необычного эксперимента, прошедшего 5 июля 2014 года на «Пикнике Voice	0	теледва	теледва проверила вологжан на честность . вологда теледва подводит итоги необычного эксперимента , прошедшего 5 июля 2014 года на пикнике voice	9105
RT @wildeatheart27: #Алчевск получилось дозвониться по #МТС из Одессы!	1	мтс	получилось дозвониться по мтс из одессы !	9106
"RT @lisichansk: В Лисичанске снова есть МТС. А в р-не остановки ""ШСУ"" есть точка OHUENNIYLISICHANSK с паролем lisichansk"	1	мтс	в лисичанске снова есть мтс . а в р-не остановки шсу есть точка ohuenniylisichansk с паролем lisichansk	9107
http://t.co/OWfsiCmpm0|Скачать игру gta вай сити на телефон мтс 970 андроид 4.1 без активации	0	мтс	игру gta вай сити на телефон мтс 970 андроид 4.1 без активации	9108
#photooftheday МТС вышла на орбиту http://t.co/joXdaCuWEv	0	мтс	мтс вышла на орбиту	9109
Сегодня я на экскурсии с цод уральского мегафона	0	мегафон	сегодня я на экскурсии с цод уральского мегафон	9110
Впереди День города Чебоксары. Мегафон традиционно займет центровую площадку города. Велком ;-) http://t.co/Ycy5rdovfW	0	мегафон	впереди день города чебоксары . мегафон традиционно займет центровую площадку города . велком - )	9111
мы всегда снимаем деньги ещё до того, как вы успели позвонить. мтс - на шаг впереди	-1	мтс	мы всегда снимаем деньги ещ до того , как вы успели позвонить . мтс - на шаг впереди	9112
МТС заработает в Узбекистане в начале 2014-го - Российский мобильный оператор планирует развивать бизнес с ... http://t.co/uB7JSlnYVh	1	мтс	мтс заработает в узбекистане в начале 2014-го - российский мобильный оператор планирует развивать бизнес с ...	9113
http://t.co/zjqFOgA2V7|Приложения для андроид мегафон скачать	0	мегафон	для андроид мегафон скачать	9114
"за весь июль он лежал где-то на столе
и подавал звук только тогда, когда садилась батарея или приходила смс от любимого ТЕЛЕ2"	0	теледва	за весь июль он лежал где-то на столе и подавал звук только тогда , когда садилась батарея или приходила смс от любимого теледва	9115
6 услуг «МегаФона» для защиты мобильного счета #Android #Twitter	1	мегафон	6 услуг мегафон для защиты мобильного счета	9116
#Скачать игру лего звездные войны на мтс 970 http://t.co/lMJeB3ncZR	0	мтс	игру лего звездные войны на мтс 970	9117
Tele2 признан самым выгодным оператором в России	1	теледва	теледва признан самым выгодным оператором в россии	9118
"""@Beeline_RUS: Когда интернета под рукой нет, эти номера придут на помощь. Сохраните себе подсказку! http://t.co/UHdpNvQ045"""	0	билайн	билайн : когда интернета под рукой нет , эти номера придут на помощь . сохраните себе подсказку !	9119
Друзья! МТС не работает. / 096 925 27 57  - Мой киевстар. Я пока тут. На неопределенный срок!!!	-1	мтс	друзья ! мтс не работает . 096 925 27 57 - мой киевстар . я пока тут . на неопределенный срок !!!	9120
@wearymax мегафону это не нужно, еще и с ФАС проблемы будут	0	мегафон	мегафон это не нужно , еще и с фас проблемы будут	9121
#Билайн - это голландская компания. Голландия - страна, раздувающая в Европе антироссийскую истерику. Vimpelcom еще и на деньги выставляет	-1	билайн	билайн - это голландская компания . голландия - страна , раздувающая в европе антироссийскую истерику . билайн еще и на деньги выставляет	9122
Настройка сим карты мегафон http://t.co/hSQaa9RKAo	0	мегафон	настройка сим карты мегафон	9123
"В Сибири утроился спрос на LTE-гаджеты.Компания ""Мобильные ТелеСистемы"" (МТС) сообщила о росте популярности мобильных гаджетов с поддержкой"	0	мтс	в сибири утроился спрос на lte-гаджеты . компания мтс мтс ) сообщила о росте популярности мобильных гаджетов с поддержкой	9124
