text	label	rus_entity	text_tok	textID
http://t.co/PG3RQ6Vi6Q ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы	0	россельхозбанк	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6050
http://t.co/PG3RQ6Vi6Q ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы	0	втб	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6051
http://t.co/aXolGL9w41 со скольки лет можно взять кредит в альфа банке	0	альфабанк	со скольки лет можно взять кредит в альфабанк банке	6052
Помимо Россельхозбанка, ВТБ  и подконтрольного ему банка Москвы, под новые санкции США попала Объединенная судостроительная корпорация (ОСК	-1	россельхозбанк	помимо россельхозбанк , втб и подконтрольного ему банкмосквы , под новые санкции сша попала объединенная судостроительная корпорация ( оск	6053
Помимо Россельхозбанка, ВТБ  и подконтрольного ему банка Москвы, под новые санкции США попала Объединенная судостроительная корпорация (ОСК	-1	банкмосквы	помимо россельхозбанк , втб и подконтрольного ему банкмосквы , под новые санкции сша попала объединенная судостроительная корпорация ( оск	6054
Помимо Россельхозбанка, ВТБ  и подконтрольного ему банка Москвы, под новые санкции США попала Объединенная судостроительная корпорация (ОСК	-1	втб	помимо россельхозбанк , втб и подконтрольного ему банкмосквы , под новые санкции сша попала объединенная судостроительная корпорация ( оск	6055
http://t.co/KVaDDfd68U Фото: sberbank.ru Список опубликуют во вторник или среду. По данным The Wall Street Journal, в него вклю	0	сбербанк	фото : сбербанк . ru список опубликуют во вторник или среду . по данным the wall street journal , в него вклю	6056
В Красноярском филиале ОАО «Россельхозбанк» с 25 июля по 25 августа проходит «Месяц продаж ипотечных кредитов». Во всех офисах филиала (а и	1	россельхозбанк	в красноярском филиале оао россельхозбанк с 25 июля по 25 августа проходит месяц продаж ипотечных кредитов . во всех офисах филиала ( а и	6057
http://t.co/os6sjaidFf Хочу оформить кредитную карту альфа банка	0	альфабанк	хочу оформить кредитную карту альфабанк банка	6058
http://t.co/Qcv0ieJIok сбербанк кредиты условия	0	сбербанк	сбербанк кредиты условия	6059
http://t.co/PG3RQ6Vi6Q ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы	0	банкмосквы	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6060
http://t.co/Yx6YPuuSi3 сбербанк со скольки лет дают кредит	0	сбербанк	сбербанк со скольки лет дают кредит	6061
http://t.co/RLQAgxXHIJ сбербанк со скольки лет дают кредит	0	сбербанк	сбербанк со скольки лет дают кредит	6062
Внутридневной взгляд - Сбербанк http://t.co/c7HeCPxMQO	0	сбербанк	внутридневной взгляд - сбербанк	6063
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы	0	россельхозбанк	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6064
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы	0	банкмосквы	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6065
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы	0	втб	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6066
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы  #Политика	0	россельхозбанк	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6067
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы  #Политика	0	банкмосквы	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6068
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы  #Политика	0	втб	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6069
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы  #Финансы	0	россельхозбанк	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6070
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы  #Финансы	0	банкмосквы	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6071
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы  #Финансы	0	втб	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6072
#Экономика #сео ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы: В сообщении мегарегулятора отмеча...  #fyseo_ru #читаю	0	втб	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы : в сообщении мегарегулятора отмеча ...	6073
RT @kommersant: Visa и MasterCard не намерены блокировать карты ВТБ, Банка Москвы и Россельхозбанка http://t.co/bbbMegXsut	0	россельхозбанк	visa и mastercard не намерены блокировать карты втб , банкмосквы и россельхозбанк	6074
RT @kommersant: Visa и MasterCard не намерены блокировать карты ВТБ, Банка Москвы и Россельхозбанка http://t.co/bbbMegXsut	0	втб	visa и mastercard не намерены блокировать карты втб , банкмосквы и россельхозбанк	6075
http://t.co/NwTIpSwIwa Получить кредит 300 тыс сбербанк кредит уфа	0	сбербанк	получить кредит 300 тыс сбербанк кредит уфа	6076
http://t.co/sP88x2hzJa сбербанк в ярославле автокредит	0	сбербанк	сбербанк в ярославле автокредит	6077
СМИ: Сбербанк и ВТБ внесены в санкционный список ЕС.В числе юридических лиц, попадающих под новые санкции ЕС, названы крупнейшие российские	-1	втб	сми : сбербанк и втб внесены в санкционный список ес . в числе юридических лиц , попадающих под новые санкции ес , названы крупнейшие российские	6078
СМИ: Сбербанк и ВТБ внесены в санкционный список ЕС.В числе юридических лиц, попадающих под новые санкции ЕС, названы крупнейшие российские	-1	сбербанк	сми : сбербанк и втб внесены в санкционный список ес . в числе юридических лиц , попадающих под новые санкции ес , названы крупнейшие российские	6079
ЦБ РФ готов поддержать ВТБ, РСХБ и Банк Москвы после введения против них санкций США: В июле, когда был введен...	0	россельхозбанк	цб рф готов поддержать втб , россельхозбанк и банкмосквы после введения против них санкций сша : в июле , когда был введен ...	6080
ЦБ РФ готов поддержать ВТБ, РСХБ и Банк Москвы после введения против них санкций США: В июле, когда был введен...	0	банкмосквы	цб рф готов поддержать втб , россельхозбанк и банкмосквы после введения против них санкций сша : в июле , когда был введен ...	6081
ЦБ РФ готов поддержать ВТБ, РСХБ и Банк Москвы после введения против них санкций США: В июле, когда был введен...	0	втб	цб рф готов поддержать втб , россельхозбанк и банкмосквы после введения против них санкций сша : в июле , когда был введен ...	6082
RT @kommersant: Visa и MasterCard не намерены блокировать карты ВТБ, Банка Москвы и Россельхозбанка http://t.co/FHGaYhUsHS	0	россельхозбанк	visa и mastercard не намерены блокировать карты втб , банкмосквы и россельхозбанк	6083
RT @kommersant: Visa и MasterCard не намерены блокировать карты ВТБ, Банка Москвы и Россельхозбанка http://t.co/bbbMegXsut	0	банкмосквы	visa и mastercard не намерены блокировать карты втб , банкмосквы и россельхозбанк	6084
#Экономика #сео ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы: В сообщении мегарегулятора отмеча...  #fyseo_ru #читаю	0	банкмосквы	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы : в сообщении мегарегулятора отмеча ...	6085
#Экономика #сео ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы: В сообщении мегарегулятора отмеча...  #fyseo_ru #читаю	0	россельхозбанк	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы : в сообщении мегарегулятора отмеча ...	6086
#экономика ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы: В сообщении мегарегулятора отмечается, что в случае необ...  #RT	0	втб	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы : в сообщении мегарегулятора отмечается , что в случае необ ...	6087
RT @EchoMskNews: Международная платежная система Visa не намерена блокировать карты ВТБ, Банка Москвы и  Россельхозбанка http://t.co/5Eyhfm…	0	россельхозбанк	международная платежная система visa не намерена блокировать карты втб , банкмосквы и россельхозбанк	6088
RT @EchoMskNews: Международная платежная система Visa не намерена блокировать карты ВТБ, Банка Москвы и  Россельхозбанка http://t.co/5Eyhfm…	0	банкмосквы	международная платежная система visa не намерена блокировать карты втб , банкмосквы и россельхозбанк	6089
RT @EchoMskNews: Международная платежная система Visa не намерена блокировать карты ВТБ, Банка Москвы и  Россельхозбанка http://t.co/5Eyhfm…	0	втб	международная платежная система visa не намерена блокировать карты втб , банкмосквы и россельхозбанк	6090
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы http://t.co/5fKlm9xwyt #новости #news #лето	0	россельхозбанк	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6091
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы http://t.co/5fKlm9xwyt #новости #news #лето	0	банкмосквы	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6092
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы http://t.co/5fKlm9xwyt #новости #news #лето	0	втб	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6093
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы http://t.co/d8ZaTDjeYn	0	россельхозбанк	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6094
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы http://t.co/d8ZaTDjeYn	0	банкмосквы	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6095
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы http://t.co/d8ZaTDjeYn	0	втб	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6096
#news ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы	0	россельхозбанк	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6097
#news ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы	0	банкмосквы	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6098
#news ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы	0	втб	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6099
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы: В сообщении мегарегулятора отмечается, что в случае необходимости «буду...	0	россельхозбанк	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы : в сообщении мегарегулятора отмечается , что в случае необходимости буду ...	6100
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы: В сообщении мегарегулятора отмечается, что в случае необходимости «буду...	0	банкмосквы	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы : в сообщении мегарегулятора отмечается , что в случае необходимости буду ...	6101
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы: В сообщении мегарегулятора отмечается, что в случае необходимости «буду...	0	втб	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы : в сообщении мегарегулятора отмечается , что в случае необходимости буду ...	6102
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы http://t.co/X79Tk5U1lx	0	россельхозбанк	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6103
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы http://t.co/X79Tk5U1lx	0	банкмосквы	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6104
ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы http://t.co/X79Tk5U1lx	0	втб	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы	6105
Действительно, @sberbank. Обратите внимание, что у вас кодировка слетела :) http://t.co/0pHTTfS58d	-1	сбербанк	действительно , сбербанк . обратите внимание , что у вас кодировка слетела :)	6106
#экономика ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы: В сообщении мегарегулятора отмечается, что в случае необ...  #RT	0	россельхозбанк	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы : в сообщении мегарегулятора отмечается , что в случае необ ...	6107
#экономика ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы: В сообщении мегарегулятора отмечается, что в случае необ...  #RT	0	банкмосквы	цб рф поддержит попавшие под санкции втб , россельхозбанк и банкмосквы : в сообщении мегарегулятора отмечается , что в случае необ ...	6108
http://t.co/TjsrDFoA2y США ввели санкции против ВТБ, Россельхозбанка и Банка Москвы	-1	втб	сша ввели санкции против втб , россельхозбанк и банкмосквы	6109
Visa и MasterCard объявили, что санкции США, введенные в отношении Россельхозбанка, ВТБ и Банка Москвы, не затрагивают работу с картами дан	0	россельхозбанк	visa и mastercard объявили , что санкции сша , введенные в отношении россельхозбанк , втб и банкмосквы , не затрагивают работу с картами дан	6110
http://t.co/TjsrDFoA2y США ввели санкции против ВТБ, Россельхозбанка и Банка Москвы	-1	банкмосквы	сша ввели санкции против втб , россельхозбанк и банкмосквы	6111
@alfa_bank на mail@alfabank.ru, как и три года назад. То есть еще не совсем отправил. Вот дописываю и отправляю. Адрес актуальный ведь?	0	альфабанк	альфабанк на альфабанк . ru , как и три года назад . то есть еще не совсем отправил . вот дописываю и отправляю . адрес актуальный ведь ?	6112
Зашла к Лизе в сбербанк и поняла, что можно работать в банке. Конечно если не ползти по карьерной лестнице, а сразу в отдельный кабинет.	0	сбербанк	зашла к лизе в сбербанк и поняла , что можно работать в банке . конечно если не ползти по карьерной лестнице , а сразу в отдельный кабинет .	6113
http://t.co/Rb3YoI1aMA кредит от втб 24 калькулятор	0	втб	кредит от втб калькулятор	6114
RT @rusbizness: Россельхозбанк заявил, что санкции ЕС и США не повлияют на его работу http://t.co/xxX8HErqwk	0	россельхозбанк	россельхозбанк заявил , что санкции ес и сша не повлияют на его работу	6115
"В июле, когда был введен ""третий пакет"" санкций США в отношении ВЭБа и Газпромбанка, Банк России также заявлял о готовности помочь этим бан"	0	газпромбанк	в июле , когда был введен третий пакет санкций сша в отношении вэба и газпромбанк , банк россии также заявлял о готовности помочь этим бан	6116
http://t.co/4EbDlL3aTw Как взять кредит в россельхозбанке в красном куте	0	россельхозбанк	как взять кредит в россельхозбанк в красном куте	6117
на эл.почту #письмо пришло от @alfa_bank даже отчество моё перепутали,какое после этого может быть сотрудничество? http://t.co/dIwlF1sLDA	-1	альфабанк	на эл . почту пришло от альфабанк даже отчество мое перепутали , какое после этого может быть сотрудничество ?	6118
образец согласия на приобретение квартиры залог и возможное отчуждение сбербанк http://t.co/4G6sVbkmHp #сбербанк #квартиры	0	сбербанк	образец согласия на приобретение квартиры залог и возможное отчуждение сбербанк сбербанк	6119
#Россия США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка http://t.co/xjHoLOAxUS	-1	россельхозбанк	сша ввели санкции против банкмосквы , втб и россельхозбанк	6120
#Россия США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка http://t.co/xjHoLOAxUS	-1	банкмосквы	сша ввели санкции против банкмосквы , втб и россельхозбанк	6121
"Visa и MasterCard не будут блокировать карты ВТБ, ""Банка Москвы"" и Россельхозбанка http://t.co/EU4QbfjWXj"	0	втб	visa и mastercard не будут блокировать карты втб , банкмосквы и россельхозбанк	6122
#Россия США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка http://t.co/xjHoLOAxUS	-1	втб	сша ввели санкции против банкмосквы , втб и россельхозбанк	6123
Банк Москвы о санкциях: Мы не занимаем деньги в США http://t.co/XlyJTsNiQQ	0	банкмосквы	банкмосквы о санкциях : мы не занимаем деньги в сша	6124
Рублевые облигации ВТБ и Россельхозбанка (РСХБ) укрепляются в среду, несмотря на включение эмитентов в санкционный список США #fxcash #forex	0	россельхозбанк	рублевые облигации втб и россельхозбанк россельхозбанк ) укрепляются в среду , несмотря на включение эмитентов в санкционный список сша	6125
Рублевые облигации ВТБ и Россельхозбанка (РСХБ) укрепляются в среду, несмотря на включение эмитентов в санкционный список США #fxcash #forex	0	втб	рублевые облигации втб и россельхозбанк россельхозбанк ) укрепляются в среду , несмотря на включение эмитентов в санкционный список сша	6126
Банк Москвы, одно из трех финансовых учреждений, которое попало под экономические санкции США...	-1	банкмосквы	банкмосквы , одно из трех финансовых учреждений , которое попало под экономические санкции сша ...	6127
Банк Москвы о санкциях: Мы не занимаем деньги в США http://t.co/Q4tOdl5mdW	0	банкмосквы	банкмосквы о санкциях : мы не занимаем деньги в сша	6128
Банк Москвы о санкциях: Мы не занимаем деньги в США	0	банкмосквы	банкмосквы о санкциях : мы не занимаем деньги в сша	6129
"RT @novostidnua: Вооруженные террористы похитили 4,2 млн гривен, $172 тыс., €144 тыс. и 2,6 млн рублей из отделения ""Райффайзен Банк Аваль""…"	-1	райффайзенбанк	вооруженные террористы похитили 4,2 млн гривен , 172 тыс . , 144 тыс . и 2,6 млн рублей из отделения райффайзенбанк банк аваль	6130
Россельхозбанк не ощущает негативного влияния санкций США	0	россельхозбанк	россельхозбанк не ощущает негативного влияния санкций сша	6131
http://t.co/NPxNg8uMTn россельхозбанк кредит калькулятор лпх	0	россельхозбанк	россельхозбанк кредит калькулятор лпх	6132
http://t.co/VkVflDc56q авто кредит в альфа банке	0	альфабанк	авто кредит в альфабанк банке	6133
Банк Москвы не увидел угрозы от санкций США http://t.co/qiD5Jc5PWy	0	банкмосквы	банкмосквы не увидел угрозы от санкций сша	6134
"Visa и MasterCard не будут блокировать карты ВТБ, ""Банка Москвы"" и Россельхозбанка http://t.co/EU4QbfjWXj"	0	банкмосквы	visa и mastercard не будут блокировать карты втб , банкмосквы и россельхозбанк	6135
"Visa и MasterCard не будут блокировать карты ВТБ, ""Банка Москвы"" и Россельхозбанка http://t.co/1BH1qb9cHO"	0	втб	visa и mastercard не будут блокировать карты втб , банкмосквы и россельхозбанк	6136
Visa и MasterCard объявили, что санкции США, введенные в отношении Россельхозбанка, ВТБ и Банка Москвы, не затрагивают работу с картами дан	0	втб	visa и mastercard объявили , что санкции сша , введенные в отношении россельхозбанк , втб и банкмосквы , не затрагивают работу с картами дан	6137
http://t.co/Bs5kGuKJmk сбербанк кредиты страховка	0	сбербанк	сбербанк кредиты страховка	6138
RT @SGazizova16: Сбербанк и ВТБ могут попасть в санкционный список ЕС.Европейский союз готовится добавить в антироссийский санкционный спис…	-1	втб	сбербанк и втб могут попасть в санкционный список ес . европейский союз готовится добавить в антироссийский санкционный спис	6139
RT @SGazizova16: Сбербанк и ВТБ могут попасть в санкционный список ЕС.Европейский союз готовится добавить в антироссийский санкционный спис…	-1	сбербанк	сбербанк и втб могут попасть в санкционный список ес . европейский союз готовится добавить в антироссийский санкционный спис	6140
образец платежного поручения втб 24 для перечисления кредита http://t.co/WBEocTti8I #втб #платежного	0	втб	образец платежного поручения втб для перечисления кредита втб	6141
RT @Vedomosti: В продолжение предыдущего ретвита: похоже, Сбербанк тоже не избежал санкций http://t.co/OR7cGYUVwV	-1	сбербанк	в продолжение предыдущего ретвита : похоже , сбербанк тоже не избежал санкций	6142
"""Россельхозбанк и Банк Москвы не пострадают от санкций"" http://t.co/11xCNUxn0S"	0	россельхозбанк	россельхозбанк и банкмосквы не пострадают от санкций	6143
"""Россельхозбанк и Банк Москвы не пострадают от санкций"" http://t.co/11xCNUxn0S"	0	банкмосквы	россельхозбанк и банкмосквы не пострадают от санкций	6144
http://t.co/HbQtgp8xMd кредиты газпром банка	0	газпромбанк	кредиты газпромбанк банка	6145
"Visa и MasterCard не будут блокировать карты ВТБ, ""Банка Москвы"" и Россельхозбанка http://t.co/EU4QbfjWXj"	0	россельхозбанк	visa и mastercard не будут блокировать карты втб , банкмосквы и россельхозбанк	6146
Банк Москвы объяснил, почему ему не страшны санкции США http://t.co/HB40XnLTR7 http://t.co/QyE9nOVkI9	0	банкмосквы	банкмосквы объяснил , почему ему не страшны санкции сша	6147
У кого там карты ВТБ, Банка Москвы и Россельхозбанка. Для вас хорошие новости! http://t.co/UaOOyyLI3X	1	банкмосквы	у кого там карты втб , банкмосквы и россельхозбанк . для вас хорошие новости !	6148
У кого там карты ВТБ, Банка Москвы и Россельхозбанка. Для вас хорошие новости! http://t.co/UaOOyyLI3X	1	втб	у кого там карты втб , банкмосквы и россельхозбанк . для вас хорошие новости !	6149
Попавшие под санкции США новые российские банки — ВТБ, Банк Москвы и Россельхозбанк (РСХБ) отреагировали на происшедшее. Все они выпустили	0	россельхозбанк	попавшие под санкции сша новые российские банки втб , банкмосквы и россельхозбанк россельхозбанк ) отреагировали на происшедшее . все они выпустили	6150
Попавшие под санкции США новые российские банки — ВТБ, Банк Москвы и Россельхозбанк (РСХБ) отреагировали на происшедшее. Все они выпустили	0	банкмосквы	попавшие под санкции сша новые российские банки втб , банкмосквы и россельхозбанк россельхозбанк ) отреагировали на происшедшее . все они выпустили	6151
Попавшие под санкции США новые российские банки — ВТБ, Банк Москвы и Россельхозбанк (РСХБ) отреагировали на происшедшее. Все они выпустили	0	втб	попавшие под санкции сша новые российские банки втб , банкмосквы и россельхозбанк россельхозбанк ) отреагировали на происшедшее . все они выпустили	6152
@sberbank просто я в понедельник общался с тех поддержкой банка и они сказали,что всё должно быть хорошо( спасибо в любом случае	1	сбербанк	сбербанк просто я в понедельник общался с тех поддержкой банка и они сказали , что все должно быть хорошо ( спасибо в любом случае	6153
На стабильную работу Россельхозбанка не повлияют санкции ЕС и США, об этом сообщили «Байкал Финанс» в пресс-службе банка	0	россельхозбанк	на стабильную работу россельхозбанк не повлияют санкции ес и сша , об этом сообщили байкал финанс в пресс-службе банка	6154
"Visa и MasterCard не будут блокировать карты ВТБ, ""Банка Москвы"" и Россельхозбанка http://t.co/1BH1qb9cHO"	0	россельхозбанк	visa и mastercard не будут блокировать карты втб , банкмосквы и россельхозбанк	6155
"Visa и MasterCard не будут блокировать карты ВТБ, ""Банка Москвы"" и Россельхозбанка http://t.co/1BH1qb9cHO"	0	банкмосквы	visa и mastercard не будут блокировать карты втб , банкмосквы и россельхозбанк	6156
У кого там карты ВТБ, Банка Москвы и Россельхозбанка. Для вас хорошие новости! http://t.co/UaOOyyLI3X	1	россельхозбанк	у кого там карты втб , банкмосквы и россельхозбанк . для вас хорошие новости !	6157
http://t.co/dClrQL0W2h Сбербанк россии взять кредит на поездку на море	0	сбербанк	сбербанк россии взять кредит на поездку на море	6158
Поволжский Сбербанк проводит акцию для малого бизнеса http://t.co/1kiwdYIC6t	1	сбербанк	поволжский сбербанк проводит акцию для малого бизнеса	6159
"RT @GazetaRu: Американские #санкции против ВТБ, Банка Москвы и Россельхозбанка отразятся на заемщиках.  
http://t.co/KRyvmaffGj http://t.co…"	-1	россельхозбанк	американские против втб , банкмосквы и россельхозбанк отразятся на заемщиках .	6160
"Новые санкции, которые США ввели в&amp;nbsp;отношении ВТБ, ""Банка Москвы"" и&amp;nbsp;""Россельхозбанка"", не коснулись работы с&amp;nbsp;картами данных б"	0	втб	новые санкции , которые сша ввели в отношении втб , банкмосквы и россельхозбанк , не коснулись работы с картами данных б	6161
США ввели санкции против ВТБ, «Банка Москвы» и Россельхозбанка	-1	россельхозбанк	сша ввели санкции против втб , банкмосквы и россельхозбанк	6162
США ввели санкции против ВТБ, «Банка Москвы» и Россельхозбанка	-1	банкмосквы	сша ввели санкции против втб , банкмосквы и россельхозбанк	6163
США ввели санкции против ВТБ, «Банка Москвы» и Россельхозбанка	-1	втб	сша ввели санкции против втб , банкмосквы и россельхозбанк	6164
Обама объявил о санкциях против ВТБ, Банка Москвы, Россельхозбанка и ОСК - Газета.Ru | Политика http://t.co/aSX716yHXv с помощью @gazetaru	-1	россельхозбанк	обама объявил о санкциях против втб , банкмосквы , россельхозбанк и оск - газета . ru политика с помощью	6165
Обама объявил о санкциях против ВТБ, Банка Москвы, Россельхозбанка и ОСК - Газета.Ru | Политика http://t.co/aSX716yHXv с помощью @gazetaru	-1	банкмосквы	обама объявил о санкциях против втб , банкмосквы , россельхозбанк и оск - газета . ru политика с помощью	6166
Обама объявил о санкциях против ВТБ, Банка Москвы, Россельхозбанка и ОСК - Газета.Ru | Политика http://t.co/aSX716yHXv с помощью @gazetaru	-1	втб	обама объявил о санкциях против втб , банкмосквы , россельхозбанк и оск - газета . ru политика с помощью	6167
RT @bm_twit: О санкциях: БМ сориентирован на работу на внутреннем рынке, и от введенных санкций бизнес банка никак не страдает.	0	банкмосквы	банкмосквы : о санкциях : бм сориентирован на работу на внутреннем рынке , и от введенных санкций бизнес банка никак не страдает .	6168
Банк Москвы (дочерняя структура ВТБ) заявил, что его бизнес не пострадает от новых санкций США. Представители банка также утверждают, что к	0	банкмосквы	банкмосквы ( дочерняя структура втб ) заявил , что его бизнес не пострадает от новых санкций сша . представители банка также утверждают , что к	6169
"Новые санкции, которые США ввели в&amp;nbsp;отношении ВТБ, ""Банка Москвы"" и&amp;nbsp;""Россельхозбанка"", не коснулись работы с&amp;nbsp;картами данных б"	0	банкмосквы	новые санкции , которые сша ввели в отношении втб , банкмосквы и россельхозбанк , не коснулись работы с картами данных б	6170
Банк Москвы (дочерняя структура ВТБ) заявил, что его бизнес не пострадает от новых санкций США. Представители банка также утверждают, что к	0	втб	банкмосквы ( дочерняя структура втб ) заявил , что его бизнес не пострадает от новых санкций сша . представители банка также утверждают , что к	6171
RT @duremarik: Оказывается банк ВТБ ждал утверждения кредита в $1.5 млрд. Кредиторы сказали сначала посмотрят какие будут санкции	-1	втб	оказывается банк втб ждал утверждения кредита в 1.5 млрд . кредиторы сказали сначала посмотрят какие будут санкции	6172
Россельхозбанк может обратиться к властям с просьбой о поддержке из-за санкций http://t.co/tsYuEneM9Z	-1	россельхозбанк	россельхозбанк может обратиться к властям с просьбой о поддержке из-за санкций	6173
В расширенный список попали ВТБ, Банк Москвы и Россельхозбанк. Европа вводит новые санкции с 1 августа. Ожидается, что они также коснутся б	-1	россельхозбанк	в расширенный список попали втб , банкмосквы и россельхозбанк . европа вводит новые санкции с 1 августа . ожидается , что они также коснутся б	6174
В расширенный список попали ВТБ, Банк Москвы и Россельхозбанк. Европа вводит новые санкции с 1 августа. Ожидается, что они также коснутся б	-1	банкмосквы	в расширенный список попали втб , банкмосквы и россельхозбанк . европа вводит новые санкции с 1 августа . ожидается , что они также коснутся б	6175
