id	sentence	label	tonal_word	textID
4159	мы рады , что интернет заработал ! если ситуация повториться , пожалуйста , дайте нам знать . location - 1	нейтрально	билайн	4160
415	павел , здравствуйте ! обязательно учтем ваши комментарии в работе . location - 1	нейтрально	билайн	416
4160	location - 1 модем драйвер	нейтрально	билайн	4161
4161	спс тебе location - 1 , но днюха у меня только завтра	отрицательно	билайн	4162
4162	location - 1 нетреба игорь олегович г петропавловск	нейтрально	билайн	4163
4163	в офисе location - 1 нашли подозрительную женскую сумку	отрицательно	ростелеком	4164
4164	location - 1 проверила вологжан на честность	нейтрально	теледва	4165
4165	location - 1 покажет приморцам цифровое тв на новой hd-приставке	нейтрально	мтс	4166
4166	более трехсот автомобилей поставил горьковский автомобильный завод группы газ российской телекоммуникационной компании location - 1	нейтрально	ростелеком	4167
4167	location - 1 location - 1 одни обещания . базар а не компания . полтора месяца не можете симку восстановить . стыд и позор вам location - 1 .	отрицательно	билайн	4168
4168	здравствуйте ! речь идет о личном кабинете location - 1	нейтрально	билайн	4169
4169	location - 1 йоу , ребята , ну что за дела ? почему так ?	отрицательно	мегафон	4170
416	медведев : в крыму начал работать российский сотовый оператор к-телеком location - 1	нейтрально	мегафон	417
4170	location - 1 : повреждено оборудование в г . енакиево : из-за боевых действий жители донбасса испытывают трудности со связью . http	отрицательно	мтс	4171
4171	ъ : location - 1 готов создать сеть связи для госорганов : гендиректор location - 1 иван таврин написал письмо главе минкомсвязи н ...	нейтрально	мегафон	4172
4172	location - 1 учитесь у мтс . там все работает как часики . и д рнуло меня связаться с вами . одни неприятности и негативы .	отрицательно	билайн	4173
4173	location - 1 расширяет границы международного роуминга	положительно	теледва	4174
4174	билайн учитесь у location - 1 . там все работает как часики . и д рнуло меня связаться с вами . одни неприятности и негативы .	положительно	мтс	4175
4175	location - 1 , проверьте , пожалуйста .	нейтрально	мегафон	4176
4176	новость ! - сми : location - 1 перевел 40 оборотного капитала в гонконгские доллары из долларов сша	нейтрально	мегафон	4177
4177	сми : location - 1 перевел 40 оборотного капитала в гонконгские доллары из долларов сша	нейтрально	мегафон	4178
4178	вы можете контролировать израсходованный трафик перейдя по ссылке : ра location - 1	нейтрально	мтс	4179
4179	сми : location - 1 перевел 40 оборотного капитала в гонконгские доллары из долларов сша	нейтрально	мегафон	4180
417	единственный минус location - 1 - его нет в москве , вообще нив каком виде , даже роуминга . ну по крайней мере раньше так было .	нейтрально	теледва	418
4180	компания location - 1 запустила новый корпоративный сайт ? location - 1 . ru	нейтрально	теледва	4181
4181	location - 1 перевел почти половину оборотного капитала в гонконгские доллары из долларов сша :	нейтрально	мегафон	4182
4182	location - 1 укажите , пожалуйста , ваш номер телефона и фио владельца .	нейтрально	мегафон	4183
4183	два повода подключить скоростной интернет от location - 1 летом : специальные цены интересные подарки	положительно	ростелеком	4184
4184	location - 1 здравствуйте , уезжаю на практически месяц в египет , посоветуйте , пожалуйста , что-нибудь для интернета , текущий тариф вс за 300	нейтрально	билайн	4185
4185	location - 1 а сегодня лте весь день с 8 утра стабилен на вавилова 24 , может дело все де не в здании ?	положительно	мтс	4186
4186	абоненты компании location - 1 ( торговая марка location - 1 ) в понедельник , 28 июля , столкнулись с перебоями в раб	отрицательно	билайн	4187
4187	тариф все для бизнеса серебро , location - 1 ( иркутская область )	нейтрально	билайн	4188
4188	роскомнадзором оао location - 1 изобличено в незаконной эксплуатации четырех радиорелейных станций	отрицательно	мегафон	4189
4189	location - 1 еще вопрос по номеру 06475 не могу посмотреть статистику , говорится что недоступно . по данной проблеме тоже надо писать на адрес ?	отрицательно	билайн	4190
418	location - 1 восьмой час не могу подключится и мобильному интернету ! ! ! в последние время стало ужасное обслуживание ! ! !	отрицательно	мегафон	419
4190	location - 1 ввел в коммерческую эксплуатацию услугу защищенный доступ в интернет из виртуальной частной сети	положительно	ростелеком	4191
4191	абонент location - 1 наказал оператора за нарушение тайны связи	отрицательно	мегафон	4192
4192	location - 1 усиливает клиентскую поддержку , расширяя call-центр . крупнейший оператор связи location - 1 ( ооо unitel и сп buzton ) сообщает об увеличе	положительно	билайн	4193
4193	чистая прибыль location - 1 выросла во ii квартале 2014 г на 2,2 - до 13,886 млрд руб .	положительно	мегафон	4194
4194	location - 1 перевел почти половину оборотного капитала в гонконгские доллары из долларов сша - чтобы обезопасить себя :	нейтрально	мегафон	4195
4195	теледва и location - 1 создают совместное предприятие	нейтрально	ростелеком	4196
4196	по днр заработали мобильная связь и мобильный интернет от location - 1 . с вчерашнего утра не работали в донецке и во многих районах	положительно	мтс	4197
4197	свой 1784 твит я посвещаю location - 1	нейтрально	мтс	4198
4198	location - 1 кемерово	нейтрально	мтс	4199
4199	сукападла , ты чо location - 1 , совсем уже d :	отрицательно	мтс	4200
419	экскурсию проводим ( офис location - 1 w 8 others ) pic	нейтрально	мтс	420
41	киевстар прекратит свою работу в крыму , вывески уже снимают , сотрудников обучают пришельцы из рос location - 1	нейтрально	билайн	42
4200	в location - 1 хотят добиться меньшего числа спама . одна спам смска в два месяца . обещают с октября достигнуть . год назад 12 смс	положительно	билайн	4201
4201	ебааать . мне позвонили из офиса location - 1 и загрузились меня жтим тупым интернетом спать не дают , сволочи .	отрицательно	билайн	4202
4202	location - 1 перевел 40 оборотного капитала в гонконгские доллары из долларов сша	нейтрально	мегафон	4203
4203	location - 1 и ростелеком создают совместное предприятие	нейтрально	теледва	4204
4204	location - 1 перевел 40 оборотного капитала в гонконгские доллары из долларов сша , сообщают финансовые сми	нейтрально	мегафон	4205
4205	location - 1 перевел 40 оборотного капитала в гонконгские доллары из долларов сша , сообщают финансовые сми	нейтрально	мегафон	4206
4206	на сегодняшний день услуги сети четвертого поколения location - 1 доступны более чем в 60 регионах страны , а максимальная скорость	положительно	мегафон	4207
4207	настройка интернета через телефон location - 1	нейтрально	билайн	4208
4208	даю : 100500 к карме , шоколадку ) получаю : usb модем location - 1 ( на фото пример ) место : желательно центр ) связь :	положительно	билайн	4209
4209	location - 1 как отключить запрет контента	нейтрально	мтс	4210
420	location - 1 возвращается в узбекистан после двух лет отсутствия	положительно	мтс	421
4210	location - 1 дарит пиццы предпринимателям вологды	нейтрально	теледва	4211
4211	арсений , добрый день ! отправьте , пож-ста , ваш номер на location - 1 . ru - мы проверим работу базовой станции . location - 1	нейтрально	билайн	4212
4212	оказывается , что location - 1 расшифровывается как- location - 1 лил	нейтрально	мтс	4213
4213	старые тарифы location - 1 подорожают для москвичей на 20	отрицательно	мегафон	4214
4214	location - 1 , обратите внимание , пожалуйста .	нейтрально	мегафон	4215
4215	компания location - 1 location - 1 ) сообщила о росте популярности мобильных гаджетов с поддержкой технологии 4 g-lte в сибири . по итогам	нейтрально	мтс	4216
4216	location - 1 прошел проверку на прочность	положительно	билайн	4217
4217	кто здесь из гулистана ? нужен номер оператора location - 1 из гулистана . плиииз	нейтрально	билайн	4218
4218	location - 1 в настройках смартфона выключен при м подобного вещания . почему сыпятся ?	отрицательно	мтс	4219
4219	жители татарстана могут оплачивать дополнительные услуги location - 1 автоматически через новый сервис сбербанка .	положительно	мтс	4220
421	location - 1 это вы мне уже 5 й раз пишете . и я туда писал уже трижды . как связаться с вашим руководством ?	отрицательно	мегафон	422
4220	location - 1 устроил интернет-трансляцию с фестиваля мрской узел	нейтрально	ростелеком	4221
4221	location - 1 поддержала популяризацию объектов культурного наследия вологодской области . вологда ? location - 1 поддержал проект , направленный на популяри	нейтрально	теледва	4222
4222	уже представляю как тот дядька из location - 1 сосет	отрицательно	ростелеком	4223
4223	хабаровские бизнесмены пожаловались в фас на интернет location - 1	отрицательно	ростелеком	4224
4224	location - 1 выступит официальным оператором связи чемпионата мира по таэквондо , который пройдет в душанбе 2-11 ...	нейтрально	мегафон	4225
4225	location - 1 координаты должны быть видны . это между шубино и бужаниново	нейтрально	билайн	4226
4226	вестник мордовии : : location - 1 обеспечил надежную связь на чемпионате мира по фехтованию в татарстане	положительно	мегафон	4227
4227	перепрошивка модема location - 1 mf 180	нейтрально	билайн	4228
4228	интернет-магазин location - 1 в москве и подмосковье . розничная сеть location - 1 - крупнейший в россии операторский ритейлер	нейтрально	мтс	4229
4229	день рождения у актера уэсли снайпса . смотри на location - 1 трилогию о блэйде - наполовину человеке наполовину вампире	нейтрально	ростелеком	4230
422	настройка интернет location - 1 на телефон	нейтрально	ростелеком	423
4230	пошаговая инструкция подключение интернета location - 1 телфон location - 1	нейтрально	билайн	4231
4231	n location - 1 и билайн повышают тарифы для трудовых мигрантов - москва , 31 июля . location - 1 билайн повышают цены назвонки вряд стран ...	отрицательно	мтс	4232
4232	location - 1 начала информировать граждан о работе сети на востоке . location - 1 украина создала на своем официальном сайте специальный раздел , посвященный	положительно	мтс	4233
4233	у location - 1 в последние месяцы тоже говно какое-то происходит . ну , про иблай я вообще молчу .	отрицательно	мтс	4234
4234	location - 1 когда их ждать в продаже ?	нейтрально	мегафон	4235
4235	location - 1 подводит итоги развития сети дистрибуции 2013 года в вологодской области . за прошедший год количество торговых точек , реализующих комп	нейтрально	теледва	4236
4236	связной и location - 1 больше не продают ноутбуки	отрицательно	мтс	4237
4237	location - 1 пермский край	нейтрально	мегафон	4238
4238	location - 1 и билайн повысят тарифы для гастарбайтеров	отрицательно	мтс	4239
4239	мтс и location - 1 повысят тарифы для гастарбайтеров	отрицательно	билайн	4240
423	вот тут можно посмотреть стоимость интернета : в роуминге будет такая же цена . location - 1	нейтрально	билайн	424
4240	кажется location - 1 в москве опять сдох . пол часа непрозвон , а если прозвон то собеседники не слышат друг друга . район м . октябрьская .	отрицательно	билайн	4241
4241	как подключить безлимитку на location - 1	нейтрально	теледва	4242
4242	location - 1 добрый день . первое сообщение потерялось . опишите суть проблемы .	нейтрально	ростелеком	4243
4243	каждому клиенту location - 1 подготовит персональное предложение	положительно	билайн	4244
4244	индексы рф продолжили повышение в начале торгов , акции location - 1 лучше рынка : к 10.11 мск индекс ммвб ...	положительно	мегафон	4245
4245	сейчас положу деньги на модем location - 1 через карту и уезжаю , уже больше ждать не могу , иначе опять ничего не успею .	нейтрально	мтс	4246
4246	location - 1 не имеет права передавать персональные данные своих абонентов дочерней компании location - 1 -ритейл , подтвердил девятый арбитражный	отрицательно	мегафон	4247
4247	- оставить программы активированными на 24 часа . location - 1	нейтрально	билайн	4248
4248	location - 1 и билайн постепенно повышают тарифы для мигрантов	отрицательно	мтс	4249
4249	мтс и location - 1 постепенно повышают тарифы для мигрантов	отрицательно	билайн	4250
424	location - 1 открытый чемпионат махачкалы по пляжному футболу стартовал в минувшие выходные в столице дагестана , сообщили риа дагестан	нейтрально	ростелеком	425
4250	буду признательна , если еще чуточку денег на телефон 89262471119 location - 1 ) скинете , кто может . а то неудобно часто побират	нейтрально	мегафон	4251
4251	я знала , знала что у меня есть друг location - 1 ! ?	нейтрально	билайн	4252
4252	настройка location - 1 mms android	нейтрально	мтс	4253
4253	n мтс и location - 1 повышают тарифы для трудовых мигрантов - москва , 31 июля . мтс location - 1 повышают цены назвонки вряд стран ...	отрицательно	билайн	4254
4254	location - 1 предлагает подключить телефон по выгодной location - 1 продлевает срок действия акции для жителей столицы бурятии . с 1 ию	положительно	ростелеком	4255
4255	блять я даже не знаю какой интернет хуже , билайн либо location - 1 , два	отрицательно	мтс	4256
4256	в новгороде на location - 1 заработал lte	положительно	билайн	4257
4257	прикиньте , толик в горах , ксюша на даче , чувак из location - 1 на море а я уж третий день дома ... .	нейтрально	мтс	4258
4258	location - 1 данный момент информации по срокам запуска технологии 4 g в г . воронеже не представлены . компания р	нейтрально	мегафон	4259
4259	в один и тот же день получил два сч та-квитанции один от оао location - 1 , другой от оао тверьэнергосбыт ( вышневолоцкое мос , удомельско	нейтрально	ростелеком	4260
425	location - 1 годовой отчет 2011	нейтрально	мегафон	426
4260	перенесли номер быстро , теперь снова с location - 1 ? ?	положительно	мегафон	4261
4261	внимание ! опрос ! друзья ! для тех , у кого location - 1 !	нейтрально	ростелеком	4262
4262	внимание ! опрос ! друзья ! для тех , у кого location - 1 !	нейтрально	ростелеком	4263
4263	арбитражные суды московского округа защитили детализацию звонков абонентов мегафон и location - 1 от чиновников банка россии , которые хотели по	положительно	мтс	4264
4264	внимание ! опрос ! друзья ! для тех , у кого location - 1 !	нейтрально	ростелеком	4265
4265	новый тариф от location - 1 location - 1 -лох платишь столько сколько скажут ! ! !	отрицательно	мегафон	4266
4266	location - 1 стал официальным поставщиком услуг связи для уральского таможенного управления	нейтрально	мегафон	4267
4267	в день рождения первые пять поздравлений получил по смс от самых близких и дорогих мне людей : от location - 1 , посудоцента , эльдорадо ,	нейтрально	мегафон	4268
4268	location - 1 , сбербанк и прочие тоже смазывают лыжи ? лукойл продает свои бензоколонки на украине	отрицательно	мтс	4269
4269	компания location - 1 location - 1 бизнес ) представила новую линейку пакетных тарифных планов все для бизнеса и линейку тарифных планов для м	нейтрально	билайн	4270
426	location - 1 вообще охренел походу . какого хера у меня -60 , только вчера 200 ложила	отрицательно	мтс	427
4270	правильное и своевременное решение location - 1 , сегодня в укрепляют	нейтрально	мегафон	4271
4271	location - 1 увеличил численность персонала call-центра - -	положительно	билайн	4272
4272	location - 1 вам спасибо !	положительно	мегафон	4273
4273	location - 1 выступил партнером мероприятия карапузы , на старт !	нейтрально	ростелеком	4274
4274	арбитражные суды московского округа защитили детализацию звонков абонентов location - 1 и мтс от чиновников банка россии , которые хотели по	положительно	мегафон	4275
4275	location - 1 продолжает внедрять технологию gpon в прокопьевске . кемеровский филиал оао location - 1 расширил территорию доступа к сети инт	положительно	ростелеком	4276
4276	как же долго я этого ждал . наконец-то . процесс пошел location - 1 перевел до 40 денежных средств в гонконгские доллары	нейтрально	мегафон	4277
4277	location - 1 -украина прекращает работать в крыму . сотовый оператор location - 1 -украина заявляет об ухудшении качества мобильной связи на полуос	отрицательно	мтс	4278
4278	location - 1 перевел 40 оборотного капитала в гонконгские из сша кто не скачет , т	нейтрально	мегафон	4279
4279	location - 1 бизнес представил новые тарифы для интернета и звонков	нейтрально	билайн	4280
427	location - 1 задействовал в ереване цепь со скоростью в 40 гб с	положительно	ростелеком	428
4280	location - 1 и билайн повысят тарифы для мигрантов звонки в молдавию , азербайджан и на украину подорожают в	отрицательно	мтс	4281
4281	мтс и location - 1 повысят тарифы для мигрантов звонки в молдавию , азербайджан и на украину подорожают в	отрицательно	билайн	4282
4282	location - 1 переведет 40 капитала в гонконгские доллары	нейтрально	мегафон	4283
4283	год бесплатной связи для двоих при покупке смартфона login 2 . до 31 июля абонентам , купившим смартфоны location - 1 login 2 , предоставляется возм	положительно	мегафон	4284
4284	мигранты заплатят : location - 1 и билайн повышают цены на разговоры со странами ближнего зарубежья в тарифах для т ...	отрицательно	мтс	4285
4285	мигранты заплатят : location - 1 и билайн повышают цены на разговоры со странами ближнего зарубежья в тарифах для трудовых ...	отрицательно	мтс	4286
4286	мигранты заплатят : мтс и location - 1 повышают цены на разговоры со странами ближнего зарубежья в тарифах для трудовых ...	отрицательно	билайн	4287
4287	мигранты заплатят : location - 1 и билайн повышают цены на разговоры со странами ближнего зарубежья в тарифах для т ...	отрицательно	мтс	4288
4288	мигранты заплатят : мтс и location - 1 повышают цены на разговоры со странами ближнего зарубежья в тарифах для т ...	отрицательно	билайн	4289
4289	сходила в location - 1 , терь все норм	положительно	мтс	4290
428	location - 1 я живу в волгограде и уезжаю в спб на неделю . при подключении моя страна мобильный интернет будет стоить так же , как дома ?	нейтрально	билайн	429
4290	все друзья у кого location - 1 часто на минусе ходят ) хз вот брать location - 1 или нет )	отрицательно	мтс	4291
4291	location - 1 бизнес представил новые тарифы для интернета и звонков -	нейтрально	билайн	4292
4292	мигранты заплатят : мтс и location - 1 повышают цены на разговоры со странами ближнего зарубежья в тарифах для т ...	отрицательно	билайн	4293
4293	блять я даже не знаю какой интернет хуже , location - 1 либо мтс , два	отрицательно	билайн	4294
4294	location - 1 конвертировал 40 оборотного капитала в гонконгские доллары	нейтрально	мегафон	4295
4295	как отключить анекдоты на location - 1	нейтрально	теледва	4296
4296	хабаровские бизнесмены пожаловались в фас на интернет location - 1	отрицательно	ростелеком	4297
4297	location - 1 разговоров очень мало . входящие в основном . должно 33 руб в сутки и 10 мин бесплатно . как я понимаю . по факту около 800 руб .	отрицательно	мтс	4298
4298	location - 1 это плохо или хорошо ?	нейтрально	билайн	4299
4299	location - 1 ввел в коммерческую эксплуатацию услугу защищенный доступ в интернет из визуальной частной location - 1 amp raquo вве	положительно	ростелеком	4300
429	походу пора менять оператора . не могу терперь этот говно интернет от location - 1	отрицательно	мтс	430
42	location - 1 купите уже себе нормальные компьютеры с лицензионным по , чтобы не было этой ерунды	отрицательно	мегафон	43
4300	рекомендуем заказать детализацию через личный кабинет : и проверить корректность начислений . ра location - 1	нейтрально	мтс	4301
4301	старые тарифы location - 1 подорожали на 20 процентов	отрицательно	мегафон	4302
4302	в омске откроется мобильная библиотека location - 1	нейтрально	мтс	4303
4303	по итогам второго квартала 2014 года выручка location - 1 выросла на 6,1 , до 76,666 млрд руб . компания подтвердила ранее обнародованный прог	положительно	мегафон	4304
4304	если ситуация повторится пришлите , пожалуйста , на location - 1 . ru , указав следующие данные : ра location - 1	нейтрально	мтс	4305
4305	новый тариф чмо от location - 1 : платишь столько , сколько тебе скажут ! ! !	отрицательно	мтс	4306
4306	в омске откроется мобильная библиотека location - 1	нейтрально	мтс	4307
4307	компания location - 1 сообщила о запуске в омске проекта мобильная библиотека . виртуальные шкафы с книгами разместятся на площадке книжного фестив	нейтрально	мтс	4308
4308	народ , у кого location - 1 ? какой у вас тариф ?	нейтрально	мтс	4309
4309	в омске откроется мобильная библиотека location - 1	нейтрально	мтс	4310
430	часть клиентов location - 1 осталась без связи из-за поломки сетевого оборудования на юге россии , сообщил риа новост ...	отрицательно	билайн	431
4310	- компании или с карт еко ( их можно там же или у дилеров купить ) . location - 1	нейтрально	билайн	4311
4311	fly v 70 инструкцияподклбчение gprs location - 1	нейтрально	мегафон	4312
4312	компания location - 1 поздравила тюменцев с днем города , представив интерактивный парк спорта и инноваций мега zone . в рамках праздника среди	нейтрально	мегафон	4313
4313	виктор , здравствуйте ! что случилось ? мы хотели бы разобраться . location - 1	нейтрально	билайн	4314
4314	сми : location - 1 перевел 40 оборотного капитала в гонконгские доллары из долларов сша	нейтрально	мегафон	4315
4315	да , закон подлости проявляется обычно в самый нужный момент : ) location - 1	отрицательно	билайн	4316
4316	смс location - 1 бесплатно	нейтрально	мегафон	4317
4317	блин ) это вообще рандом какой-то . чисто как повезет . одно могу сказать , что пока location - 1 -ка моя работает хорошо . а стар - боль )	положительно	мтс	4318
4318	location - 1 перевел 40 оборотного капитала в гонконгские доллары из долларов сша	нейтрально	мегафон	4319
4319	location - 1 может . может у меня мои 8 гб трафика кончились .	нейтрально	мегафон	4320
431	здравствуйте ! где-нибудь в севере ловит связь location - 1 или лайф ?	отрицательно	мтс	432
4320	location - 1 когда в воронеже будет 4 g ?	нейтрально	мегафон	4321
4321	location - 1 у меня не хотел он искать сеть , а когда запрашивала баланс , писал ошибку . сейчас вроде все нормально .	нейтрально	мтс	4322
4322	иван таврин : результаты location - 1 соответствуют прогнозам на год	нейтрально	мегафон	4323
4323	location - 1 хотя бы потому , что сотрудник мне говорил , что модем не предназначен для игр ( хотя в это же время шла реклама ...	отрицательно	билайн	4324
4324	поменяла location - 1 , лайф на прицеле	отрицательно	мтс	4325
4325	location - 1 отменяет плату за общение внутри сети и снижает стоимость звонков на все направления	положительно	теледва	4326
4326	location - 1 призывает всех абонентов мобильной связи с о ? обаму	нейтрально	билайн	4327
4327	location - 1 у мня мгфн норм инет . ты в какой т . мерил ? и кста гря в курсе что мерил на серваке kumeau ?	положительно	мегафон	4328
4328	location - 1 увеличил квартальную выручку : в минувшем квартале показатель oibda location - 1 не изменился и соста ...	положительно	мегафон	4329
4329	в омске откроется мобильная библиотека location - 1 -	нейтрально	мтс	4330
432	location - 1 amp raquo объявляет о снижении цены на фирменный смартфон location - 1 optima . теперь приобрести современное и функциональное устрой	положительно	мегафон	433
4330	перебросить деньги с телефона на телефон location - 1	нейтрально	теледва	4331
4331	абоненты location - 1 могут настроить sms-фильтр для блокировки нежелательных сообщений	положительно	мегафон	4332
4332	милейший дедушка , увидев спросил , что это . мы рассказали . идея привела его в восторг : ) location - 1	положительно	ростелеком	4333
4333	оао location - 1 ( nyse : mbt ) , ведущий телекоммуникационный оператор в россии и странах снг , первым среди российских оп	нейтрально	мтс	4334
4334	- мне кажется , уже вся страна ненавидит мужика , поющего в ванной из рекламы location - 1	отрицательно	мтс	4335
4335	как активировать минуты на location - 1	нейтрально	мегафон	4336
4336	за год юзания интернета ни разу весь трафик не сожрал , странно . когда сидел на location - 1 , и было чуть больше , улетало на раз-два	отрицательно	билайн	4337
4337	бумаги location - 1 уверенно растут второй день подряд , прибавляя во вторник и среду по 3 соответственно . закрытие на текущих уровнях позволит гово	положительно	мтс	4338
4338	location - 1 начала информировать граждан о работе сети на востоке	положительно	мтс	4339
4339	роутер location - 1 space mr 300-1	нейтрально	мегафон	4340
433	как насроить asus n 10 ввцке на location - 1	нейтрально	ростелеком	434
4340	новая услуга от location - 1 для востока украины	нейтрально	мтс	4341
4341	я настолько одинока , что смс на тел приходят только от мтс location - 1 , дашули , звонки от мамы мне даже гулять не с кем	нейтрально	теледва	4342
4342	я настолько одинока , что смс на тел приходят только от location - 1 теледва , дашули , звонки от мамы мне даже гулять не с кем	нейтрально	мтс	4343
4343	тв тормозит ужасно ! интернет тормозит ! тольятти location - 1	отрицательно	ростелеком	4344
4344	оператор мобильной связи компания location - 1 украина создала на своем сайте подраздел связь на востоке украины , в котором будет размещаться оп	положительно	мтс	4345
4345	location - 1 повысит цены на ряд тарифов	отрицательно	мегафон	4346
4346	ipnone на location - 1 пишет no service . уже полчаса не может сеть найти . это у меня так или еще у кого ?	отрицательно	мегафон	4347
4347	настройки location - 1 для ipad	нейтрально	мтс	4348
4348	образец решения по иску граждан к оао location - 1 о взыскании незаконно списанных денежных средств	отрицательно	мтс	4349
4349	друзья ! ! ! в салонах location - 1 продают б у apple iphone под видом новых ! ! !	отрицательно	билайн	4350
434	настройка stb location - 1	нейтрально	ростелеком	435
4350	location - 1 как сменить симку на новую ? есть подозрение что она померла ?	нейтрально	мтс	4351
4351	location - 1 ой , большое спасибо , только вот весь город или область проверять придется ..	положительно	мтс	4352
4352	location - 1 расширяет границы международного роуминга	положительно	теледва	4353
4353	location - 1 не имеет права передавать персональные данные своих абонентов дочерней компании location - 1 -ритейл , подтвердил сегодня девятый арби	отрицательно	мегафон	4354
4354	ох уж этот location - 1 неполадки устраняют неделями , а то и месяцами	отрицательно	ростелеком	4355
4355	вы не поверите но это так ! в предыдущем посте я писал что поехал оао location - 1 отключать услугу интернет , т ..	отрицательно	ростелеком	4356
4356	могу дозвониться в другой город , и говорить по 3 часа , а подруга , которая живет у меня через дорогу- недоступна location - 1	отрицательно	мтс	4357
4357	реклама тарифа location - 1 новогодний . вариант для северного кавказа . - мишка ! миииииишка ! ! с новым годоооом ! ! ! - фатима , что т	нейтрально	мтс	4358
4358	location - 1 тв скачать	нейтрально	мегафон	4359
4359	location - 1 поддерживает детскую киношколу в приморье	нейтрально	мтс	4360
435	у билайн сами перезванивают тебе location - 1	нейтрально	мтс	436
4360	location - 1 опустился на дно . ловит теперь в одном месте у окна ( интернет пропал вообще (	отрицательно	мегафон	4361
4361	location - 1 представляет удобный роуминг-калькулятор для планирования затрат на сотовую связь за границей	положительно	теледва	4362
4362	олимпийская чемпионка алла цупер взяла новую высоту с location - 1 location - 1 ...	нейтрально	мтс	4363
4363	сергей румянцев займется розницей location - 1	нейтрально	билайн	4364
4364	нужно купить две симки location - 1 и мегу .	нейтрально	билайн	4365
4365	location - 1 отправила	нейтрально	билайн	4366
4366	location - 1 уже года два е осторожно прощупывает своими нулевыми зонами .	нейтрально	билайн	4367
4367	в сети location - 1 увеличилась доля смартфонов	нейтрально	теледва	4368
4368	у location - 1 появилась вторая серия смартфона за 490 рублей . это хорошо : )	положительно	билайн	4369
4369	50 мбит ежемесячная плата с четвертого месяца 550 . охуели . пора валить с location - 1 . уже второе повышение цен .	отрицательно	мтс	4370
436	у location - 1 сами перезванивают тебе мтс	положительно	билайн	437
